Alaborn Cavalier	psa	001	Creature - Human Knight	uncommon
Alaborn Grenadier	psa	002	Creature - Human Soldier	common
Alaborn Musketeer	psa	003	Creature - Human Soldier	common
Alaborn Trooper	psa	004	Creature - Human Soldier	common
Alaborn Veteran	psa	005	Creature - Human Knight	rare
Alaborn Zealot	psa	006	Creature - Human Soldier	uncommon
Angel of Fury	psa	007	Creature - Angel	rare
Angel of Mercy	psa	008	Creature - Angel	uncommon
Angelic Blessing	psa	009	Sorcery	common
Angelic Wall	psa	010	Creature - Wall	common
Archangel	psa	011	Creature - Angel	rare
Armageddon	psa	013	Sorcery	rare
Armored Griffin	psa	014	Creature - Griffin	uncommon
Bargain	psa	015	Sorcery	uncommon
Breath of Life	psa	016	Sorcery	common
Festival of Trokin	psa	017	Sorcery	common
Just Fate	psa	018	Instant	rare
Path of Peace	psa	019	Sorcery	common
Rally the Troops	psa	020	Instant	uncommon
Righteous Charge	psa	021	Sorcery	common
Righteous Fury	psa	022	Sorcery	rare
Steam Catapult	psa	023	Creature - Human Soldier	rare
Temple Acolyte	psa	024	Creature - Human Cleric	common
Temple Elder	psa	025	Creature - Human Cleric	uncommon
Town Sentry	psa	026	Creature - Human Soldier	common
Trokin High Guard	psa	027	Creature - Human Knight	common
Vengeance	psa	028	Sorcery	uncommon
Volunteer Militia	psa	029	Creature - Human Soldier	common
Warrior's Stand	psa	031	Instant	uncommon
Wild Griffin	psa	032	Creature - Griffin	common
Air Elemental	psa	033	Creature - Elemental	uncommon
Apprentice Sorcerer	psa	034	Creature - Human Wizard	uncommon
Armored Galleon	psa	035	Creature - Human Pirate	uncommon
Coastal Wizard	psa	036	Creature - Human Wizard	rare
D&eacute;j&agrave; Vu	psa	037	Sorcery	common
Denizen of the Deep	psa	038	Creature - Serpent	rare
Exhaustion	psa	039	Sorcery	rare
Extinguish	psa	040	Instant	common
Eye Spy	psa	041	Sorcery	uncommon
False Summoning	psa	042	Instant	common
Mystic Denial	psa	043	Instant	uncommon
Piracy	psa	044	Sorcery	rare
Remove	psa	045	Instant	uncommon
Screeching Drake	psa	046	Creature - Drake	common
Sea Drake	psa	047	Creature - Drake	uncommon
Sleight of Hand	psa	048	Sorcery	common
Steam Frigate	psa	049	Creature - Human Pirate	common
Talas Air Ship	psa	050	Creature - Human Pirate	common
Talas Explorer	psa	051	Creature - Human Pirate Scout	common
Talas Merchant	psa	052	Creature - Human Pirate	common
Talas Researcher	psa	053	Creature - Human Pirate Wizard	rare
Talas Scout	psa	054	Creature - Human Pirate Scout	common
Talas Warrior	psa	055	Creature - Human Pirate Warrior	rare
Temporal Manipulation	psa	056	Sorcery	rare
Theft of Dreams	psa	057	Sorcery	uncommon
Tidal Surge	psa	058	Sorcery	common
Time Ebb	psa	059	Sorcery	common
Touch of Brilliance	psa	060	Sorcery	common
Undo	psa	061	Sorcery	uncommon
Wind Sail	psa	062	Sorcery	common
Abyssal Nightstalker	psa	063	Creature - Nightstalker	uncommon
Ancient Craving	psa	064	Sorcery	rare
Bloodcurdling Scream	psa	065	Sorcery	uncommon
Brutal Nightstalker	psa	066	Creature - Nightstalker	uncommon
Chorus of Woe	psa	067	Sorcery	common
Coercion	psa	068	Sorcery	uncommon
Cruel Edict	psa	069	Sorcery	common
Dakmor Bat	psa	070	Creature - Bat	common
Dakmor Plague	psa	071	Sorcery	uncommon
Dakmor Scorpion	psa	072	Creature - Scorpion	common
Dakmor Sorceress	psa	073	Creature - Human Wizard	rare
Dark Offering	psa	074	Sorcery	uncommon
Foul Spirit	psa	075	Creature - Spirit	uncommon
Hand of Death	psa	076	Sorcery	common
Hidden Horror	psa	077	Creature - Horror	rare
Kiss of Death	psa	078	Sorcery	uncommon
Lurking Nightstalker	psa	079	Creature - Nightstalker	common
Mind Rot	psa	080	Sorcery	common
Moaning Spirit	psa	081	Creature - Spirit	common
Muck Rats	psa	082	Creature - Rat	common
Nightstalker Engine	psa	083	Creature - Nightstalker	rare
Predatory Nightstalker	psa	084	Creature - Nightstalker	uncommon
Prowling Nightstalker	psa	085	Creature - Nightstalker	common
Raiding Nightstalker	psa	086	Creature - Nightstalker	common
Rain of Daggers	psa	087	Sorcery	rare
Raise Dead	psa	088	Sorcery	common
Ravenous Rats	psa	089	Creature - Rat	common
Return of the Nightstalkers	psa	090	Sorcery	rare
Swarm of Rats	psa	091	Creature - Rat	common
Vampiric Spirit	psa	092	Creature - Spirit	rare
Blaze	psa	093	Sorcery	uncommon
Brimstone Dragon	psa	094	Creature - Dragon	rare
Cunning Giant	psa	095	Creature - Giant	rare
Earthquake	psa	096	Sorcery	rare
Goblin Cavaliers	psa	097	Creature - Goblin	common
Goblin Firestarter	psa	098	Creature - Goblin	uncommon
Goblin General	psa	099	Creature - Goblin Warrior	rare
Goblin Glider	psa	100	Creature - Goblin	common
Goblin Lore	psa	101	Sorcery	uncommon
Goblin Matron	psa	102	Creature - Goblin	uncommon
Goblin Mountaineer	psa	103	Creature - Goblin Scout	common
Goblin Piker	psa	104	Creature - Goblin Warrior	common
Goblin Raider	psa	105	Creature - Goblin Warrior	common
Goblin War Cry	psa	106	Sorcery	uncommon
Goblin War Strike	psa	107	Sorcery	common
Jagged Lightning	psa	108	Sorcery	uncommon
Lava Axe	psa	109	Sorcery	common
Magma Giant	psa	110	Creature - Giant	rare
Obsidian Giant	psa	111	Creature - Giant	uncommon
Ogre Arsonist	psa	112	Creature - Ogre	uncommon
Ogre Berserker	psa	113	Creature - Ogre Berserker	common
Ogre Taskmaster	psa	114	Creature - Ogre	uncommon
Ogre Warrior	psa	115	Creature - Ogre Warrior	common
Raging Goblin	psa	116	Creature - Goblin Berserker	common
Relentless Assault	psa	117	Sorcery	rare
