Air Elemental	bea	001	Creature - Elemental	unknow
Blizzard Elemental	bea	002	Creature - Elemental	unknow
Brainstorm	bea	003	Instant	unknow
Cloud Djinn	bea	004	Creature - Djinn	unknow
Cloud Elemental	bea	005	Creature - Elemental	unknow
Counterspell	bea	006	Instant	unknow
Fog Elemental	bea	007	Creature - Elemental	unknow
Gaseous Form	bea	008	Enchantment - Aura	unknow
Giant Crab	bea	009	Creature - Crab	unknow
Impulse	bea	010	Instant	unknow
Killer Whale	bea	011	Creature - Whale	unknow
Leviathan	bea	012	Creature - Leviathan	unknow
Mahamoti Djinn	bea	013	Creature - Djinn	unknow
Power Sink	bea	014	Instant	unknow
Snapping Drake	bea	015	Creature - Drake	unknow
Tolarian Winds	bea	016	Instant	unknow
Vigilant Drake	bea	017	Creature - Drake	unknow
Wayward Soul	bea	018	Creature - Spirit	unknow
Bone Harvest	bea	019	Instant	unknow
Coercion	bea	020	Sorcery	unknow
Dark Ritual	bea	021	Instant	unknow
Death Stroke	bea	022	Sorcery	unknow
Diabolic Edict	bea	023	Instant	unknow
Drain Life	bea	024	Sorcery	unknow
Fallen Angel	bea	025	Creature - Angel	unknow
Feral Shadow	bea	026	Creature - Nightstalker	unknow
Gravedigger	bea	027	Creature - Zombie	unknow
Hollow Dogs	bea	028	Creature - Zombie Hound	unknow
Sengir Vampire	bea	029	Creature - Vampire	unknow
Skittering Horror	bea	030	Creature - Horror	unknow
Skittering Skirge	bea	031	Creature - Imp	unknow
Tar Pit Warrior	bea	032	Creature - Cyclops Warrior	unknow
Terror	bea	033	Instant	unknow
Balduvian Horde	bea	034	Creature - Human Barbarian	unknow
Ball Lightning	bea	035	Creature - Elemental	unknow
Bloodrock Cyclops	bea	036	Creature - Cyclops	unknow
Fireball	bea	037	Sorcery	unknow
Hulking Cyclops	bea	038	Creature - Cyclops	unknow
Kird Ape	bea	039	Creature - Ape	unknow
Lava Axe	bea	040	Sorcery	unknow
Lightning Bolt	bea	041	Instant	unknow
Lowland Giant	bea	042	Creature - Giant	unknow
Raging Goblin	bea	043	Creature - Goblin Berserker	unknow
Shivan Dragon	bea	044	Creature - Dragon	unknow
Shock	bea	045	Instant	unknow
Sonic Burst	bea	046	Instant	unknow
Talruum Minotaur	bea	047	Creature - Minotaur Berserker	unknow
Thunderbolt	bea	048	Instant	unknow
Thundering Giant	bea	049	Creature - Giant	unknow
Viashino Warrior	bea	050	Creature - Viashino Warrior	unknow
Crash of Rhinos	bea	051	Creature - Rhino	unknow
Crashing Boars	bea	052	Creature - Boar	unknow
Deadly Insect	bea	053	Creature - Insect	unknow
Erhnam Djinn	bea	054	Creature - Djinn	unknow
Fog	bea	055	Instant	unknow
Force of Nature	bea	056	Creature - Elemental	unknow
Giant Growth	bea	057	Instant	unknow
Llanowar Elves	bea	058	Creature - Elf Druid	unknow
Plated Spider	bea	059	Creature - Spider	unknow
Quirion Elves	bea	060	Creature - Elf Druid	unknow
Rampant Growth	bea	061	Sorcery	unknow
Scaled Wurm	bea	062	Creature - Wurm	unknow
Shambling Strider	bea	063	Creature - Yeti	unknow
Wild Growth	bea	064	Enchantment - Aura	unknow
Woolly Spider	bea	065	Creature - Spider	unknow
Yavimaya Wurm	bea	066	Creature - Wurm	unknow
Diabolic Vision	bea	067	Sorcery	unknow
Segmented Wurm	bea	068	Creature - Wurm	unknow
Clockwork Avian	bea	069	Artifact Creature - Bird	unknow
Clockwork Beast	bea	070	Artifact Creature - Beast	unknow
Dwarven Ruins	bea	071	Land	unknow
Ebon Stronghold	bea	072	Land	unknow
Havenwood Battleground	bea	073	Land	unknow
Polluted Mire	bea	074	Land	unknow
Remote Isle	bea	075	Land	unknow
Slippery Karst	bea	076	Land	unknow
Smoldering Crater	bea	077	Land	unknow
Svyelunite Temple	bea	078	Land	unknow
Island	bea	079	Basic Land - Island	unknow
Island	bea	080	Basic Land - Island	unknow
Island	bea	081	Basic Land - Island	unknow
Swamp	bea	082	Basic Land - Swamp	unknow
Swamp	bea	083	Basic Land - Swamp	unknow
Swamp	bea	084	Basic Land - Swamp	unknow
Mountain	bea	085	Basic Land - Mountain	unknow
Mountain	bea	086	Basic Land - Mountain	unknow
Mountain	bea	087	Basic Land - Mountain	unknow
Forest	bea	088	Basic Land - Forest	unknow
Forest	bea	089	Basic Land - Forest	unknow
Forest	bea	090	Basic Land - Forest	unknow
