Aegis Angel	12m	001	Creature - Angel	rare
Alabaster Mage	12m	002	Creature - Human Wizard	uncommon
Angelic Destiny	12m	003	Enchantment - Aura	mythic
Angel's Mercy	12m	004	Instant	common
Arbalest Elite	12m	005	Creature - Human Archer	uncommon
Archon of Justice	12m	006	Creature - Archon	rare
Armored Warhorse	12m	007	Creature - Horse	common
Assault Griffin	12m	008	Creature - Griffin	common
Auramancer	12m	009	Creature - Human Wizard	common
Benalish Veteran	12m	010	Creature - Human Soldier	common
Celestial Purge	12m	011	Instant	uncommon
Day of Judgment	12m	013	Sorcery	rare
Demystify	12m	012	Instant	common
Divine Favor	12m	014	Enchantment - Aura	common
Elite Vanguard	12m	015	Creature - Human Soldier	uncommon
Gideon Jura	12m	016	Planeswalker - Gideon	mythic
Gideon's Avenger	12m	017	Creature - Human Soldier	rare
Gideon's Lawkeeper	12m	018	Creture - Human Soldier	common
Grand Abolisher	12m	019	Creature - Human Cleric	rare
Griffin Rider	12m	020	Creature - Human Knight	common
Griffin Sentinel	12m	021	Creature  -  Griffin	common
Guardians' Pledge	12m	022	Instant	common
Honor of the Pure	12m	023	Enchantment	rare
Lifelink	12m	024	Enchantment  -  Aura	common
Mesa Enchantress	12m	025	Creature - Human Druid	rare
Mighty Leap	12m	026	Instant	common
Oblivion Ring	12m	027	Enchantment	uncommon
Pacifism	12m	028	Enchantment - Aura	common
Peregrine Griffin	12m	029	Creature - Griffin	common
Personal Sanctuary	12m	030	Enchantment	rare
Pride Guardian	12m	031	Creature - Cat Monk	common
Roc Egg	12m	032	Creature - Bird	uncommon
Serra Angel	12m	033	Creature - Angel	uncommon
Siege Mastodon	12m	034	Creature  -  Elephant	common
Spirit Mantle	12m	035	Enchantment - Aura	uncommon
Stave Off	12m	036	Instant	common
Stonehorn Dignitary	12m	037	Creature - Rhino Soldier	common
Stormfront Pegasus	12m	039	Creature  -  Pegasus	common
Sun Titan	12m	038	Creature - Giant	mythic
Timely Reinforcements	12m	040	Sorcery	uncommon
&AElig;ther Adept	12m	041	Creature - Human Wizard	common
Alluring Siren	12m	042	Creature  -  Siren	uncommon
Amphin Cutthroat	12m	043	Creature  -  Salamander Rogue	common
Aven Fleetwing	12m	044	Creature - Bird Soldier	common
