Balance	fve	001	Sorcery	mythic
Berserk	fve	002	Instant	mythic
Channel	fve	003	Sorcery	mythic
Gifts Ungiven	fve	004	Instant	mythic
Goblin Lackey	fve	005	Creature - Goblin	mythic
Kird Ape	fve	006	Creature - Ape	mythic
Lotus Petal	fve	007	Artifact	mythic
Mystical Tutor	fve	008	Instant	mythic
Necropotence	fve	009	Enchantment	mythic
Sensei's Divining Top	fve	010	Artifact	mythic
Serendib Efreet	fve	011	Creature - Efreet	mythic
Skullclamp	fve	012	Artifact - Equipment	mythic
Strip Mine	fve	013	Land	mythic
Tinker	fve	014	Sorcery	mythic
Trinisphere	fve	015	Artifact	mythic
