Combat Medic	fal	017	Creature - Human Cleric Soldier	common
Combat Medic	fal	018	Creature - Human Cleric Soldier	common
Combat Medic	fal	019	Creature - Human Cleric Soldier	common
Combat Medic	fal	020	Creature - Human Cleric Soldier	common
Farrel's Mantle	fal	049	Enchantment - Aura	uncommon
Farrel's Zealot	fal	050	Creature - Human	common
Farrel's Zealot	fal	051	Creature - Human	common
Farrel's Zealot	fal	052	Creature - Human	common
Farrelite Priest	fal	053	Creature - Human Cleric	uncommon
Hand of Justice	fal	069	Creature - Avatar	uncommon
Heroism	fal	071	Enchantment	uncommon
Icatian Infantry	fal	089	Creature - Human Soldier	common
Icatian Infantry	fal	090	Creature - Human Soldier	common
Icatian Infantry	fal	091	Creature - Human Soldier	common
Icatian Infantry	fal	092	Creature - Human Soldier	common
Icatian Javelineers	fal	093	Creature - Human Soldier	common
Icatian Javelineers	fal	094	Creature - Human Soldier	common
Icatian Javelineers	fal	095	Creature - Human Soldier	common
Icatian Lieutenant	fal	096	Creature - Human Soldier	uncommon
Icatian Moneychanger	fal	097	Creature - Human	common
Icatian Moneychanger	fal	098	Creature - Human	common
Icatian Moneychanger	fal	099	Creature - Human	common
Icatian Phalanx	fal	100	Creature - Human Soldier	uncommon
Icatian Priest	fal	101	Creature - Human Cleric	uncommon
Icatian Scout	fal	102	Creature - Human Soldier Scout	common
Icatian Scout	fal	103	Creature - Human Soldier Scout	common
Icatian Scout	fal	104	Creature - Human Soldier Scout	common
Icatian Scout	fal	105	Creature - Human Soldier Scout	common
Icatian Skirmishers	fal	106	Creature - Human Soldier	uncommon
Icatian Town	fal	108	Sorcery	uncommon
Order of Leitbur	fal	134	Creature - Human Cleric Knight	common
Order of Leitbur	fal	135	Creature - Human Cleric Knight	common
Order of Leitbur	fal	136	Creature - Human Cleric Knight	common
Deep Spawn	fal	022	Creature - Homarid	uncommon
High Tide	fal	072	Instant	common
High Tide	fal	073	Instant	common
High Tide	fal	074	Instant	common
Homarid	fal	076	Creature - Homarid	common
Homarid	fal	077	Creature - Homarid	common
Homarid	fal	078	Creature - Homarid	common
Homarid	fal	079	Creature - Homarid	common
Homarid Shaman	fal	080	Creature - Homarid Shaman	uncommon
Homarid Spawning Bed	fal	081	Enchantment	uncommon
Homarid Warrior	fal	082	Creature - Homarid Warrior	common
Homarid Warrior	fal	083	Creature - Homarid Warrior	common
Homarid Warrior	fal	084	Creature - Homarid Warrior	common
Merseine	fal	113	Enchantment - Aura	common
