Chaotic &AElig;ther	2pc	001	Phenomenon	common
Interplanar Tunnel	2pc	002	Phenomenon	common
Morphic Tide	2pc	003	Phenomenon	common
Mutual Epiphany	2pc	004	Phenomenon	common
Planewide Disaster	2pc	005	Phenomenon	common
Reality Shaping	2pc	006	Phenomenon	common
Spatial Merging	2pc	007	Phenomenon	common
Time Distortion	2pc	008	Phenomenon	common
Akoum	2pc	009	Plane - Zendikar	common
Aretopolis	2pc	010	Plane - Kephalai	common
Astral Arena	2pc	011	Plane - Kolbathan	common
Bloodhill Bastion	2pc	012	Plane - Equilor	common
Edge of Malacol	2pc	013	Plane - Belenon	common
Furnace Layer	2pc	014	Plane - New Phyrexia	common
Gavony	2pc	015	Plane - Innistrad	common
Glen Elendra	2pc	016	Plane - Lorwynn	common
Grand Ossuary	2pc	017	Plane - Ravnica	common
Grove of the Dreampods	2pc	018	Plane - Fabacin	common
Hedron Fields of Agadeem	2pc	019	Plane � Zendikar	common
Jund	2pc	020	Plane - Alara	common
Kessig	2pc	021	Plane - Innistrad	common
Kharasha Foothills	2pc	022	Plane - Mongseng	common
Kilnspire District	2pc	023	Plane - Ravnica	common
Lair of the Ashen Idol	2pc	024	Plane - Azgol	common
Mount Keralia	2pc	025	Plane - Regatha	common
Nephalia	2pc	026	Plane - Innistrad	common
Norn's Dominion	2pc	027	Plane - New Phyrexia	common
Onakke Catacomb	2pc	028	Plane - Shandalar	common
Orochi Colony	2pc	029	Plane - Kamigawa	common
Orzhova	2pc	030	Plane - Ravnica	common
Prahv	2pc	031	Plane - Ravnica	common
Quicksilver Sea	2pc	032	Plane - Mirrodin	common
Selesnya Loft Gardens	2pc	033	Plane - Ravnica	common
Stensia	2pc	034	Plane - Innistrad	common
Takenuma	2pc	035	Plane - Kamigawa	common
Talon Gates	2pc	036	Plane - Dominaria	common
Trail of the Mage-Rings	2pc	037	Plane - Vryn	common
Truga Jungle	2pc	038	Plane - Ergamon	common
Windriddle Palaces	2pc	039	Plane - Belenon	common
The Zephyr Maze	2pc	040	Plane - Kyneth	common
