Allay	exo	002	Instant	common
Angelic Blessing	exo	004	Sorcery	common
Cataclysm	exo	010	Sorcery	rare
Charging Paladin	exo	011	Creature - Human Knight	common
Convalescence	exo	015	Enchantment	rare
Exalted Dragon	exo	034	Creature - Dragon	rare
High Ground	exo	043	Enchantment	uncommon
Keeper of the Light	exo	048	Creature - Human Wizard	uncommon
Kor Chant	exo	051	Instant	common
Limited Resources	exo	052	Enchantment	rare
Oath of Lieges	exo	072	Enchantment	rare
Paladin en-Vec	exo	077	Creature - Human Knight	rare
Peace of Mind	exo	080	Enchantment	uncommon
Pegasus Stampede	exo	081	Sorcery	uncommon
Penance	exo	082	Enchantment	uncommon
Reaping the Rewards	exo	092	Instant	common
Reconnaissance	exo	095	Enchantment	uncommon
Shackles	exo	107	Enchantment - Aura	common
Shield Mate	exo	109	Creature - Human Soldier	common
Soltari Visionary	exo	114	Creature - Soltari Cleric	common
Soul Warden	exo	117	Creature - Human Cleric	common
Standing Troops	exo	125	Creature - Human Soldier	common
Treasure Hunter	exo	133	Creature - Human	uncommon
Wall of Nets	exo	137	Creature - Wall	rare
Welkin Hawk	exo	139	Creature - Bird	common
Zealots en-Dal	exo	143	Creature - Human Soldier	uncommon
&AElig;ther Tide	exo	001	Sorcery	common
Cunning	exo	018	Enchantment - Aura	common
Curiosity	exo	019	Enchantment - Aura	uncommon
Dominating Licid	exo	026	Creature - Licid	rare
Ephemeron	exo	030	Creature - Illusion	rare
Equilibrium	exo	031	Enchantment	rare
Ertai, Wizard Adept	exo	033	Legendary Creature - Human Wizard	rare
Fade Away	exo	035	Sorcery	common
Forbid	exo	038	Instant	uncommon
Keeper of the Mind	exo	049	Creature - Human Wizard	uncommon
Killer Whale	exo	050	Creature - Whale	uncommon
Mana Breach	exo	054	Enchantment	uncommon
Merfolk Looter	exo	059	Creature - Merfolk Rogue	common
Mind Over Matter	exo	061	Enchantment	rare
Mirozel	exo	063	Creature - Illusion	uncommon
Oath of Scholars	exo	074	Enchantment	rare
Robe of Mirrors	exo	098	Enchantment - Aura	common
Rootwater Mystic	exo	100	Creature - Merfolk Wizard	common
School of Piranha	exo	104	Creature - Fish	common
Scrivener	exo	105	Creature - Human Wizard	uncommon
Thalakos Drifters	exo	127	Creature - Thalakos	rare
Thalakos Scout	exo	128	Creature - Thalakos Soldier Scout	common
Theft of Dreams	exo	129	Sorcery	common
Treasure Trove	exo	134	Enchantment	uncommon
Wayward Soul	exo	138	Creature - Spirit	common
Whiptongue Frog	exo	140	Creature - Frog	common
Carnophage	exo	007	Creature - Zombie	common
Cat Burglar	exo	009	Creature - Kor Rogue Minion	common
Culling the Weak	exo	017	Instant	common
Cursed Flesh	exo	020	Enchantment - Aura	common
Dauthi Cutthroat	exo	021	Creature - Dauthi Minion	uncommon
