Ambush Commander	evg	003	Creature - Elf	rare
Allosaurus Rider	evg	002	Creature - Elf Warrior	rare
Elvish Eulogist	evg	006	Creature - Elf Shaman	common
Elvish Harbinger	evg	007	Creature - Elf Druid	uncommon
Elvish Warrior	evg	009	Creature - Elf Warrior	common
Gempalm Strider	evg	018	Creature - Elf	uncommon
Heedless One	evg	027	Creature - Elf Avatar	uncommon
Imperious Perfect	evg	029	Creature - Elf Warrior	uncommon
Llanowar Elves	evg	030	Creature - Elf Druid	common
Lys Alana Huntmaster	evg	031	Creature - Elf Warrior	common
Stonewood Invoker	evg	049	Creature - Elf Mutant	common
Sylvan Messenger	evg	050	Creature - Elf	uncommon
Timberwatch Elf	evg	053	Creature - Elf	common
Voice of the Woods	evg	055	Creature - Elf	rare
Wellwisher	evg	056	Creature - Elf	common
Wirewood Herald	evg	058	Creature - Elf	common
Wirewood Symbiote	evg	060	Creature - Insect	uncommon
Wood Elves	evg	061	Creature - Elf Scout	common
Wren's Run Vanquisher	evg	062	Creature - Elf Warrior	uncommon
Elvish Promenade	evg	008	Tribal Sorcery - Elf	uncommon
Giant Growth	evg	019	Instant	common
Harmonize	evg	026	Sorcery	uncommon
Wildsize	evg	057	Instant	common
Moonglove Extract	evg	034	Artifact	common
Slate of Ancestry	evg	047	Artifact	rare
Wirewood Lodge	evg	059	Land	uncommon
Tranquil Thicket	evg	054	Land	common
Forest	evg	012	Basic Land - Forest	unknow
Forest	evg	013	Basic Land - Forest	unknow
Forest	evg	014	Basic Land - Forest	unknow
Forest	evg	015	Basic Land - Forest	unknow
Siege-Gang Commander	evg	042	Creature - Goblin	rare
Akki Coalflinger	evg	001	Creature - Goblin Shaman	uncommon
Clickslither	evg	005	Creature - Insect	rare
Emberwilde Augur	evg	010	Creature - Goblin Shaman	common
Flamewave Invoker	evg	011	Creature - Goblin Mutant	uncommon
Gempalm Incinerator	evg	017	Creature - Goblin	uncommon
Goblin Cohort	evg	021	Creature - Goblin Warrior	common
Goblin Matron	evg	022	Creature - Goblin	uncommon
Goblin Ringleader	evg	023	Creature - Goblin	uncommon
Goblin Sledder	evg	024	Creature - Goblin	common
Goblin Warchief	evg	025	Creature - Goblin	uncommon
Ib Halfheart, Goblin Tactician	evg	028	Legendary Creature - Goblin Advisor	rare
Mogg Fanatic	evg	032	Creature - Goblin	uncommon
Mogg War Marshal	evg	033	Creature - Goblin Warrior	common
Mudbutton Torchrunner	evg	039	Creature - Goblin Warrior	common
Raging Goblin	evg	040	Creature - Goblin Berserker	common
Reckless One	evg	041	Creature - Goblin Avatar	uncommon
Skirk Drill Sergeant	evg	043	Creature - Goblin	uncommon
Skirk Fire Marshal	evg	044	Creature - Goblin	rare
Skirk Prospector	evg	045	Creature - Goblin	common
Skirk Shaman	evg	046	Creature - Goblin Shaman	common
Tar Pitcher	evg	051	Creature - Goblin Shaman	uncommon
Boggart Shenanigans	evg	004	Tribal Enchantment - Goblin	uncommon
Spitting Earth	evg	048	Sorcery	common
Tarfire	evg	052	Tribal Instant - Goblin	common
Forgotten Cave	evg	016	Land	common
Goblin Burrows	evg	020	Land	uncommon
Mountain	evg	035	Basic Land - Mountain	unknow
Mountain	evg	036	Basic Land - Mountain	unknow
Mountain	evg	037	Basic Land - Mountain	unknow
Mountain	evg	038	Basic Land - Mountain	unknow
Elemental	evg	063	Creature - Elemental	unknow
Elf Warrior	evg	064	Creature - Elf Warrior	unknow
Goblin	evg	065	Creature - Goblin	unknow
