Thran Quarry	jss	001	Land	unknow
Serra Avatar	jss	002	Creature - Avatar	unknow
Lord of Atlantis	jss	003	Creature - Merfolk	unknow
Crusade	jss	004	Enchantment	unknow
Elvish Lyrist	jss	005	Creature - Elf	unknow
City of Brass	jss	006	Land	unknow
Volcanic Hammer	jss	007	Sorcery	unknow
Giant Growth	jss	008	Instant	unknow
Two-Headed Dragon	jss	009	Creature - Dragon	unknow
Slith Firewalker	jss	010	Creature - Slith	unknow
Royal Assassin	jss	011	Creature - Human Assassin	unknow
Sakura-Tribe Elder	jss	012	Creature - Snake Shaman	unknow
Shard Phoenix	jss	013	Creature - Phoenix	unknow
Soltari Priest	jss	014	Creature - Soltari Cleric	unknow
Whirling Dervish	jss	015	Creature - Human Monk	unknow
Glorious Anthem	jss	016	Enchantment	unknow
Elvish Champion	jss	017	Creature - Elf	unknow
Mad Auntie	jss	018	Creature - Goblin Shaman	unknow
