Putrid Imp	gra	001	Creature - Zombie Imp	common
Hidden Horror	gra	002	Creature - Horror	uncommon
Faceless Butcher	gra	003	Creature - Nightmare Horror	common
Twisted Abomination	gra	004	Creature - Zombie Mutant	common
Crosis, the Purger	gra	005	Legendary Creature - Dragon	rare
Avatar of Woe	gra	006	Creature - Avatar	rare
Terastodon	gra	007	Creature - Elephant	rare
Verdant Force	gra	008	Creature - Elemental	rare
Sphinx of the Steel Wind	gra	009	Artifact Creature - Sphinx	mythic
Inkwell Leviathan	gra	010	Artifact Creature - Leviathan	rare
Blazing Archon	gra	011	Creature - Archon	rare
Cabal Therapy	gra	017	Sorcery	uncommon
Duress	gra	012	Sorcery	common
Entomb	gra	015	Instant	rare
Reanimate	gra	018	Sorcery	uncommon
Animate Dead	gra	013	Enchantment - Aura	uncommon
Exhume	gra	022	Sorcery	common
Sickening Dreams	gra	020	Sorcery	uncommon
Zombie Infestation	gra	021	Enchantment	uncommon
Buried Alive	gra	014	Sorcery	uncommon
Last Rites	gra	019	Sorcery	common
Diabolic Servitude	gra	016	Enchantment	uncommon
Dread Return	gra	023	Sorcery	uncommon
Crystal Vein	gra	024	Land	uncommon
Ebon Stronghold	gra	025	Land	uncommon
Polluted Mire	gra	026	Land	common
Swamp	gra	027	Basic Land - Swamp	unknow
Swamp	gra	030	Basic Land - Swamp	unknow
Swamp	gra	029	Basic Land - Swamp	unknow
Swamp	gra	028	Basic Land - Swamp	unknow
