Chaos Warp	cma	001	Instant	rare
Command Tower	cma	002	Land	common
Decree of Pain	cma	007	Sorcery	rare
Desertion	cma	008	Instant	rare
Diaochan, Artful Beauty	cma	009	Legendary Creature - Human Advisor	mythic
Dragonlair Spider	cma	003	Creature - Spider	rare
Duplicant	cma	004	Artifact Creature - Shapeshifter	rare
Edric, Spymaster of Trest	cma	010	Legendary Creature - Elf Rogue	rare
Kaalia of the Vast	cma	016	Legendary Creature - Human Cleric	mythic
Loyal Retainers	cma	005	Creature - Human Advisor	uncommon
Maelstrom Wanderer	cma	011	Legendary Creature - Elemental	mythic
Mind's Eye	cma	012	Artifact	mythic
Mirari's Wake	cma	013	Enchantment	rare
Rhystic Study	cma	014	Enchantment	common
Scroll Rack	cma	015	Artifact	rare
Sylvan Library	cma	006	Enchantment	rare
The Mimeoplasm	cma	017	Legendary Creature - Ooze	mythic
Vela the Night-Clad	cma	018	Legendary Creature - Human Wizard	mythic
Azusa, Lost but Seeking	cma	019	Legendary Creature - Human Monk	rare
Brion Stoutarm	cma	020	Legendary Creature - Giant Warrior	rare
Glissa, the Traitor	cma	021	Legendary Creature - Zombie Elf	mythic
Godo, Bandit Warlord	cma	022	Legendary Creature - Human Barbarian	rare
Grimgrin, Corpse-Born	cma	023	Legendary Creature - Zombie Warrior	mythic
Karn, Silver Golem	cma	024	Legendary Artifact Creature - Golem	rare
Karrthus, Tyrant of Jund	cma	025	Legendary Creature - Dragon	mythic
Mayael the Anima	cma	026	Legendary Creature - Elf Shaman	mythic
Sliver Queen	cma	027	Legendary Creature - Sliver	rare
Zur the Enchanter	cma	028	Legendary Creature - Human Wizard	rare
