Armament Master	zen	001	Creature - Kor Soldier	rare
Arrow Volley Trap	zen	002	Instant - Trap	uncommon
Bold Defense	zen	003	Instant	common
Brave the Elements	zen	004	Instant	uncommon
Caravan Hurda	zen	005	Creature - Giant	common
Celestial Mantle	zen	006	Enchantment - Aura	rare
Cliff Threader	zen	007	Creature - Kor Scout	common
Conqueror's Pledge	zen	008	Sorcery	rare
Day of Judgment	zen	009	Sorcery	rare
Devout Lightcaster	zen	010	Creature - Kor Cleric	rare
Emeria Angel	zen	011	Creature - Angel	rare
Felidar Sovereign	zen	012	Creature - Cat Beast	mythic
Iona, Shield of Emeria	zen	013	Legendary Creature - Angel	mythic
Journey to Nowhere	zen	014	Enchantment	common
Kabira Evangel	zen	015	Creature - Human Cleric Ally	rare
Kazandu Blademaster	zen	016	Creature - Human Soldier Ally	uncommon
Kor Aeronaut	zen	017	Creature - Kor Soldier	uncommon
Kor Cartographer	zen	018	Creature - Kor Scout	common
Kor Duelist	zen	019	Creature - Kor Soldier	uncommon
Kor Hookmaster	zen	020	Creature - Kor Soldier	common
Kor Outfitter	zen	021	Creature - Kor Soldier	common
Kor Sanctifiers	zen	022	Creature  -  Kor Cleric	common
Kor Skyfisher	zen	023	Creature - Kor Soldier	common
Landbind Ritual	zen	024	Sorcery	uncommon
Luminarch Ascension	zen	025	Enchantment	rare
Makindi Shieldmate	zen	026	Creature - Kor Soldier Ally	common
Narrow Escape	zen	027	Instant	common
Nimbus Wings	zen	028	Enchantment - Aura	common
Noble Vestige	zen	029	Creature - Spirit	common
Ondu Cleric	zen	030	Creature - Kor Cleric Ally	common
Pillarfield Ox	zen	031	Creature - Ox	common
Pitfall Trap	zen	032	Instant - Trap	uncommon
Quest for the Holy Relic	zen	033	Enchantment	uncommon
Shepherd of the Lost	zen	034	Creature - Angel	uncommon
Shieldmate's Blessing	zen	035	Instant	common
Steppe Lynx	zen	036	Creature - Cat	common
Sunspring Expedition	zen	037	Enchantment	common
Windborne Charge	zen	038	Sorcery	uncommon
World Queller	zen	039	Creature - Avatar	rare
&AElig;ther Figment	zen	040	Creature - Illusion	uncommon
Archive Trap	zen	041	Instant - Trap	rare
Archmage Ascension	zen	042	Enchantment	rare
Caller of Gales	zen	043	Creature - Merfolk Wizard	common
Cancel	zen	044	Instant	common
Cosi's Trickster	zen	045	Creature - Merfolk Wizard	rare
Gomazoa	zen	046	Creature - Jellyfish	uncommon
Hedron Crab	zen	047	Creature - Crab	uncommon
Into the Roil	zen	048	Instant	common
Ior Ruin Expedition	zen	049	Enchantment	common
Kraken Hatchling	zen	050	Creature - Kraken	common
Lethargy Trap	zen	051	Instant - Trap	common
Living Tsunami	zen	052	Creature - Elemental	uncommon
Lorthos, the Tidemaker	zen	053	Legendary Creature - Octopus	mythic
Lullmage Mentor	zen	054	Creature - Merfolk Wizard	rare
Merfolk Seastalkers	zen	055	Creature - Merfolk Scout	uncommon
Merfolk Wayfinder	zen	056	Creature - Merfolk Scout	uncommon
Mindbreak Trap	zen	057	Instant - Trap	mythic
Paralyzing Grasp	zen	058	Enchantment - Aura	common
Quest for Ancient Secrets	zen	059	Enchantment	uncommon
Reckless Scholar	zen	060	Creature - Human Wizard	common
Rite of Replication	zen	061	Sorcery	rare
Roil Elemental	zen	062	Creature - Elemental	rare
Sea Gate Loremaster	zen	063	Creature - Merfolk Wizard Ally	rare
Seascape Aerialist	zen	064	Creature - Merfolk Wizard Ally	uncommon
Shoal Serpent	zen	065	Creature - Serpent	common
Sky Ruin Drake	zen	066	Creature - Drake	common
Spell Pierce	zen	067	Instant	common
Sphinx of Jwar Isle	zen	068	Creature - Sphinx	rare
Sphinx of Lost Truths	zen	069	Creature - Sphinx	rare
Spreading Seas	zen	070	Enchantment - Aura	common
Summoner's Bane	zen	071	Instant	uncommon
Tempest Owl	zen	072	Creature - Bird	common
Trapfinder's Trick	zen	073	Sorcery	common
Trapmaker's Snare	zen	074	Instant	uncommon
Umara Raptor	zen	075	Creature - Bird Ally	common
Welkin Tern	zen	076	Creature - Bird	common
Whiplash Trap	zen	077	Instant - Trap	common
Windrider Eel	zen	078	Creature - Fish	common
Bala Ged Thief	zen	079	Creature - Human Rogue Ally	rare
Blood Seeker	zen	080	Creature - Vampire Shaman	common
Blood Tribute	zen	081	Sorcery	rare
Bloodchief Ascension	zen	082	Enchantment	rare
Bloodghast	zen	083	Creature - Vampire Spirit	rare
Bog Tatters	zen	084	Creature - Wraith	common
Crypt Ripper	zen	085	Creature - Shade	common
Desecrated Earth	zen	086	Sorcery	common
Disfigure	zen	087	Instant	common
Feast of Blood	zen	088	Sorcery	uncommon
Gatekeeper of Malakir	zen	089	Creature - Vampire Warrior	uncommon
Giant Scorpion	zen	090	Creature - Scorpion	common
Grim Discovery	zen	091	Sorcery	common
Guul Draz Specter	zen	092	Creature - Specter	rare
Guul Draz Vampire	zen	093	Creature - Vampire Rogue	common
Hagra Crocodile	zen	094	Creature - Crocodile	common
Hagra Diabolist	zen	095	Creature - Ogre Shaman Ally	uncommon
Halo Hunter	zen	096	Creature - Demon	rare
Heartstabber Mosquito	zen	097	Creature - Insect	common
Hideous End	zen	098	Instant	common
Kalitas, Bloodchief of Ghet	zen	099	Legendary Creature - Vampire Warrior	mythic
Malakir Bloodwitch	zen	100	Creature - Vampire Shaman	rare
Marsh Casualties	zen	101	Sorcery	uncommon
Mind Sludge	zen	102	Sorcery	uncommon
Mindless Null	zen	103	Creature - Zombie	common
Mire Blight	zen	104	Enchantment - Aura	common
Needlebite Trap	zen	105	Instant - Trap	uncommon
Nimana Sell-Sword	zen	106	Creature - Human Warrior Ally	common
Ob Nixilis, the Fallen	zen	107	Legendary Creature - Demon	mythic
Quest for the Gravelord	zen	108	Enchantment	uncommon
Ravenous Trap	zen	109	Instant - Trap	uncommon
Sadistic Sacrament	zen	110	Sorcery	rare
Sorin Markov	zen	111	Planeswalker - Sorin	mythic
Soul Stair Expedition	zen	112	Enchantment	common
Surrakar Marauder	zen	113	Creature - Surrakar	common
Vampire Hexmage	zen	114	Creature - Vampire Shaman	uncommon
Vampire Lacerator	zen	115	Creature - Vampire Warrior	common
Vampire Nighthawk	zen	116	Creature - Vampire Shaman	uncommon
Vampire's Bite	zen	117	Instant	common
Bladetusk Boar	zen	118	Creature - Boar	common
Burst Lightning	zen	119	Instant	common
Chandra Ablaze	zen	120	Planeswalker - Chandra	mythic
Demolish	zen	121	Sorcery	common
Electropotence	zen	122	Enchantment	rare
Elemental Appeal	zen	123	Sorcery	rare
Geyser Glider	zen	124	Creature - Elemental Beast	uncommon
Goblin Bushwhacker	zen	125	Creature - Goblin Warrior	common
Goblin Guide	zen	126	Creature - Goblin Scout	rare
Goblin Ruinblaster	zen	127	Creature - Goblin Shaman	uncommon
Goblin Shortcutter	zen	128	Creature - Goblin Scout	common
Goblin War Paint	zen	129	Enchantment - Aura	common
Hellfire Mongrel	zen	130	Creature - Elemental Hound	uncommon
Hellkite Charger	zen	131	Creature - Dragon	rare
Highland Berserker	zen	132	Creature - Human Berserker Ally	common
Inferno Trap	zen	133	Instant - Trap	uncommon
