Forest	eur	001	Basic Land - Forest	unknow
Island	eur	002	Basic Land - Island	unknow
Swamp	eur	003	Basic Land - Swamp	unknow
Mountain	eur	004	Basic Land - Mountain	unknow
Plains	eur	005	Basic Land - Plains	unknow
Forest	eur	006	Basic Land - Forest	unknow
Island	eur	007	Basic Land - Island	unknow
Swamp	eur	008	Basic Land - Swamp	unknow
Mountain	eur	009	Basic Land - Mountain	unknow
Plains	eur	010	Basic Land - Plains	unknow
Forest	eur	011	Basic Land - Forest	unknow
Island	eur	012	Basic Land - Island	unknow
Swamp	eur	013	Basic Land - Swamp	unknow
Mountain	eur	014	Basic Land - Mountain	unknow
Plains	eur	015	Basic Land - Plains	unknow
