Jace Beleren	jvc	001	Planeswalker - Jace	mythic
Martyr of Frost	jvc	002	Creature - Human Wizard	common
Fathom Seer	jvc	003	Creature - Illusion	common
Voidmage Apprentice	jvc	004	Creature - Human Wizard	common
Wall of Deceit	jvc	005	Creature - Wall	uncommon
Willbender	jvc	006	Creature - Human Wizard	uncommon
Bottle Gnomes	jvc	007	Artifact Creature - Gnome	uncommon
Man-o'-War	jvc	008	Creature - Jellyfish	common
Ophidian	jvc	009	Creature - Snake	common
Fledgling Mawcor	jvc	010	Creature - Beast	uncommon
Waterspout Djinn	jvc	011	Creature - Djinn	uncommon
Mulldrifter	jvc	012	Creature - Elemental	common
Air Elemental	jvc	013	Creature - Elemental	uncommon
Guile	jvc	014	Creature - Elemental Incarnation	rare
Riftwing Cloudskate	jvc	015	Creature - Illusion	uncommon
Spire Golem	jvc	016	Artifact Creature - Golem	common
&AElig;thersnipe	jvc	017	Creature - Elemental	common
Brine Elemental	jvc	018	Creature - Elemental	uncommon
Quicksilver Dragon	jvc	019	Creature - Dragon	rare
Errant Ephemeron	jvc	020	Creature - Illusion	common
Ancestral Vision	jvc	021	Sorcery	rare
Mind Stone	jvc	022	Artifact	uncommon
Daze	jvc	023	Instant	common
Counterspell	jvc	024	Instant	common
Repulse	jvc	025	Instant	common
Fact or Fiction	jvc	026	Instant	uncommon
Gush	jvc	027	Instant	common
Condescend	jvc	028	Instant	common
Terrain Generator	jvc	029	Land	uncommon
Island	jvc	030	Basic Land - Island	unknow
Island	jvc	031	Basic Land - Island	unknow
Island	jvc	032	Basic Land - Island	unknow
Island	jvc	033	Basic Land - Island	unknow
Chandra Nalaar	jvc	034	Planeswalker - Chandra	mythic
Flamekin Brawler	jvc	035	Creature - Elemental Warrior	common
Fireslinger	jvc	036	Creature - Human Wizard	common
Soulbright Flamekin	jvc	037	Creature - Elemental Shaman	common
Pyre Charger	jvc	038	Creature - Elemental Warrior	uncommon
Slith Firewalker	jvc	039	Creature - Slith	uncommon
Flamewave Invoker	jvc	040	Creature - Goblin Mutant	uncommon
Inner-Flame Acolyte	jvc	041	Creature - Elemental Shaman	common
Flametongue Kavu	jvc	042	Creature - Kavu	uncommon
Furnace Whelp	jvc	043	Creature - Dragon	uncommon
Rakdos Pit Dragon	jvc	044	Creature - Dragon	rare
Ingot Chewer	jvc	045	Creature - Elemental	common
Oxidda Golem	jvc	046	Artifact Creature - Golem	common
Chartooth Cougar	jvc	047	Creature - Cat Beast	common
Hostility	jvc	048	Creature - Elemental Incarnation	rare
Firebolt	jvc	049	Sorcery	common
Seal of Fire	jvc	050	Enchantment	common
Incinerate	jvc	051	Instant	common
Magma Jet	jvc	052	Instant	uncommon
Flame Javelin	jvc	053	Instant	uncommon
Cone of Flame	jvc	054	Sorcery	uncommon
Fireblast	jvc	055	Instant	common
Fireball	jvc	056	Sorcery	uncommon
Demonfire	jvc	057	Sorcery	rare
Keldon Megaliths	jvc	058	Land	uncommon
Mountain	jvc	059	Basic Land - Mountain	unknow
Mountain	jvc	060	Basic Land - Mountain	unknow
Mountain	jvc	061	Basic Land - Mountain	unknow
Mountain	jvc	062	Basic Land - Mountain	unknow
Elemental Shaman	jvc	063	Creature - Elemental Shaman	unknow
