Abbey Gargoyles	5th	001	Creature - Gargoyle	uncommon
Akron Legionnaire	5th	006	Creature - Giant Soldier	rare
Alabaster Potion	5th	007	Instant	common
Angry Mob	5th	012	Creature - Human	uncommon
Animate Wall	5th	014	Enchantment - Aura	rare
Arenson's Aura	5th	017	Enchantment	uncommon
Armageddon	5th	018	Sorcery	rare
Armor of Faith	5th	019	Enchantment - Aura	common
Aysen Bureaucrats	5th	026	Creature - Human Advisor	common
Benalish Hero	5th	033	Creature - Human Soldier	common
Blessed Wine	5th	038	Instant	common
Blinking Spirit	5th	040	Creature - Spirit	rare
Brainwash	5th	049	Enchantment - Aura	common
Caribou Range	5th	057	Enchantment - Aura	rare
Castle	5th	059	Enchantment	uncommon
Circle of Protection: Artifacts	5th	063	Enchantment	uncommon
Circle of Protection: Black	5th	064	Enchantment	common
Circle of Protection: Blue	5th	065	Enchantment	common
Circle of Protection: Green	5th	066	Enchantment	common
Circle of Protection: Red	5th	067	Enchantment	common
Circle of Protection: White	5th	068	Enchantment	common
Crusade	5th	084	Enchantment	rare
D'Avenant Archer	5th	087	Creature - Human Soldier Archer	common
Death Speakers	5th	093	Creature - Human Cleric	common
Death Ward	5th	094	Instant	common
Disenchant	5th	102	Instant	common
Divine Offering	5th	105	Instant	common
Divine Transformation	5th	106	Enchantment - Aura	uncommon
Dust to Dust	5th	112	Sorcery	uncommon
Eye for an Eye	5th	131	Instant	rare
Greater Realm of Preservation	5th	177	Enchantment	uncommon
Heal	5th	181	Instant	common
Healing Salve	5th	182	Instant	common
Hipparion	5th	186	Creature - Horse	common
Holy Strength	5th	189	Enchantment - Aura	common
Icatian Phalanx	5th	198	Creature - Human Soldier	uncommon
Icatian Scout	5th	199	Creature - Human Soldier Scout	common
Icatian Town	5th	201	Sorcery	rare
Island Sanctuary	5th	217	Enchantment	rare
Ivory Guardians	5th	219	Creature - Giant Cleric	uncommon
Justice	5th	228	Enchantment	uncommon
Karma	5th	230	Enchantment	uncommon
Kismet	5th	234	Enchantment	uncommon
Kjeldoran Royal Guard	5th	236	Creature - Human Soldier	rare
Kjeldoran Skycaptain	5th	237	Creature - Human Soldier	uncommon
Mesa Falcon	5th	266	Creature - Bird	common
Mesa Pegasus	5th	267	Creature - Pegasus	common
Order of the Sacred Torch	5th	294	Creature - Human Knight	rare
Order of the White Shield	5th	295	Creature - Human Knight	uncommon
Pearled Unicorn	5th	300	Creature - Unicorn	common
Personal Incarnation	5th	302	Creature - Avatar Incarnation	rare
Pikemen	5th	307	Creature - Human Soldier	common
Prismatic Ward	5th	322	Enchantment - Aura	common
Repentant Blacksmith	5th	336	Creature - Human	common
Reverse Damage	5th	337	Instant	rare
Righteousness	5th	338	Instant	rare
Sacred Boon	5th	342	Instant	uncommon
Samite Healer	5th	343	Creature - Human Cleric	common
Seraph	5th	355	Creature - Angel	rare
Serra Bestiary	5th	357	Enchantment - Aura	uncommon
Serra Paladin	5th	358	Creature - Human Knight	uncommon
Shield Bearer	5th	363	Creature - Human Soldier	common
Shield Wall	5th	364	Instant	common
Spirit Link	5th	375	Enchantment - Aura	uncommon
Truce	5th	403	Instant	rare
Tundra Wolves	5th	405	Creature - Wolf	common
Wall of Swords	5th	428	Creature - Wall	uncommon
White Knight	5th	434	Creature - Human Knight	uncommon
Wrath of God	5th	443	Sorcery	rare
&AElig;ther Storm	5th	004	Enchantment	uncommon
Air Elemental	5th	005	Creature - Elemental	uncommon
Anti-Magic Aura	5th	016	Enchantment - Aura	uncommon
Azure Drake	5th	027	Creature - Drake	uncommon
Binding Grasp	5th	034	Enchantment - Aura	uncommon
Boomerang	5th	045	Instant	common
Brainstorm	5th	048	Instant	common
