Ajani Goldmane	11m	001	Planeswalker - Ajani	mythic
Ajani's Mantra	11m	002	Enchantment	common
Ajani's Pridemate	11m	003	Creature - Cat Soldier	uncommon
Angelic Arbiter	11m	004	Creature - Angel	rare
Armored Ascension	11m	005	Enchantment - Aura	uncommon
Assault Griffin	11m	006	Creature - Griffin	common
Baneslayer Angel	11m	007	Creature  -  Angel	mythic
Blinding Mage	11m	008	Creature  -  Human Wizard	common
Celestial Purge	11m	009	Instant	uncommon
Cloud Crusader	11m	010	Creature - Human Knight	common
Condemn	11m	011	Instant	uncommon
Day of Judgment	11m	012	Sorcery	rare
Elite Vanguard	11m	013	Creature - Human Soldier	uncommon
Excommunicate	11m	014	Sorcery	common
Goldenglow Moth	11m	015	Creature - Insect	common
Holy Strength	11m	016	Enchantment - Aura	common
Honor of the Pure	11m	017	Enchantment	rare
Infantry Veteran	11m	018	Creature - Human Soldier	common
Inspired Charge	11m	019	Instant	common
Knight Exemplar	11m	020	Creature - Human Knight	rare
Leyline of Sanctity	11m	021	Enchantment	rare
Mighty Leap	11m	022	Instant	common
Pacifism	11m	023	Enchantment - Aura	common
Palace Guard	11m	024	Creature  -  Human Soldier	common
Roc Egg	11m	025	Creature - Bird	uncommon
Safe Passage	11m	026	Instant	common
Serra Angel	11m	027	Creature - Angel	uncommon
Serra Ascendant	11m	029	Creature - Human Monk	rare
Siege Mastodon	11m	028	Creature  -  Elephant	common
Silence	11m	030	Instant	rare
Silvercoat Lion	11m	031	Creature  -  Cat	common
Solemn Offering	11m	032	Sorcery	common
Squadron Hawk	11m	033	Creature - Bird	common
Stormfront Pegasus	11m	034	Creature  -  Pegasus	common
Sun Titan	11m	035	Creature - Giant	mythic
Tireless Missionaries	11m	036	Creature - Human Cleric	common
Vengeful Archon	11m	037	Creature - Archon	rare
War Priest of Thune	11m	038	Creature - Human Cleric	uncommon
White Knight	11m	039	Creature - Human Knight	uncommon
Wild Griffin	11m	040	Creature - Griffin	common
&AElig;ther Adept	11m	041	Creature - Human Wizard	common
Air Servant	11m	042	Creature - Elemental	uncommon
Alluring Siren	11m	043	Creature  -  Siren	uncommon
Armored Cancrix	11m	044	Creature  -  Crab	common
Augury Owl	11m	045	Creature - Bird	common
Azure Drake	11m	046	Creature - Drake	common
Call to Mind	11m	047	Sorcery	uncommon
Cancel	11m	048	Instant	common
Clone	11m	049	Creature - Shapeshifter	rare
Cloud Elemental	11m	050	Creature - Elemental	common
Conundrum Sphinx	11m	051	Creature - Sphinx	rare
Diminish	11m	052	Instant	common
Flashfreeze	11m	053	Instant	uncommon
Foresee	11m	054	Sorcery	common
Frost Titan	11m	055	Creature - Giant	mythic
Harbor Serpent	11m	056	Creature - Serpent	common
Ice Cage	11m	057	Enchantment  -  Aura	common
Jace Beleren	11m	058	Planeswalker - Jace	mythic
Jace's Erasure	11m	059	Enchantment	common
Jace's Ingenuity	11m	060	Instant	uncommon
Leyline of anticipation	11m	061	Enchantment	rare
Mana Leak	11m	062	Instant	common
Maritime Guard	11m	063	Creature - Merfolk Soldier	common
Mass Polymorph	11m	064	Sorcery	rare
Merfolk Sovereign	11m	066	Creature  -  Merfolk	rare
Merfolk Spy	11m	065	Creature - Merfolk Rogue	common
Mind Control	11m	067	Enchantment  -  Aura	uncommon
Negate	11m	068	Instant	common
Phantom Beast	11m	069	Creature - Illusion Beast	common
Preordain	11m	070	Sorcery	common
Redirect	11m	071	Instant	rare
Scroll Thief	11m	072	Creature - Merfolk Rogue	common
Sleep	11m	073	Sorcery	uncommon
Stormtide Leviathan	11m	074	Creature - Leviathan	rare
Time Reversal	11m	075	Sorcery	mythic
Tome Scour	11m	076	Sorcery	common
Traumatize	11m	077	Sorcery	rare
Unsummon	11m	078	Instant	common
Wall of Frost	11m	079	Creature  -  Wall	uncommon
Water Servant	11m	080	Creature - Elemental	uncommon
Assassinate	11m	081	Sorcery	common
Barony Vampire	11m	082	Creature - Vampire	common
Black Knight	11m	083	Creature - Human Knight	uncommon
Blood Tithe	11m	084	Sorcery	common
