Akroma, Angel of Wrath	lgi	002	Legendary Creature - Angel	rare
Akroma's Devoted	lgi	001	Creature - Human Cleric	uncommon
Aven Redeemer	lgi	003	Creature - Bird Cleric	common
Aven Warhawk	lgi	004	Creature - Bird Soldier	uncommon
Beacon of Destiny	lgi	005	Creature - Human Cleric	rare
Celestial Gatekeeper	lgi	006	Creature - Bird Cleric	rare
Cloudreach Cavalry	lgi	007	Creature - Human Soldier	uncommon
Daru Mender	lgi	008	Creature - Human Cleric	uncommon
Daru Sanctifier	lgi	009	Creature - Human Cleric	common
Daru Stinger	lgi	010	Creature - Human Soldier	common
Defender of the Order	lgi	011	Creature - Human Cleric	rare
Deftblade Elite	lgi	012	Creature - Human Soldier	common
Essence Sliver	lgi	013	Creature - Sliver	rare
Gempalm Avenger	lgi	014	Creature - Human Soldier	common
Glowrider	lgi	015	Creature - Human Cleric	rare
Liege of the Axe	lgi	016	Creature - Human Soldier	uncommon
Lowland Tracker	lgi	017	Creature - Human Soldier	common
Planar Guide	lgi	018	Creature - Human Cleric	rare
Plated Sliver	lgi	019	Creature - Sliver	common
Starlight Invoker	lgi	020	Creature - Human Cleric Mutant	common
Stoic Champion	lgi	021	Creature - Human Soldier	uncommon
Sunstrike Legionnaire	lgi	022	Creature - Human Soldier	rare
Swooping Talon	lgi	023	Creature - Bird Soldier	uncommon
Wall of Hope	lgi	024	Creature - Wall	common
Ward Sliver	lgi	025	Creature - Sliver	uncommon
Whipgrass Entangler	lgi	026	Creature - Human Cleric	common
White Knight	lgi	027	Creature - Human Knight	uncommon
Windborn Muse	lgi	028	Creature - Spirit	rare
Wingbeat Warrior	lgi	029	Creature - Bird Soldier Warrior	common
Aven Envoy	lgi	030	Creature - Bird Soldier	common
Cephalid Pathmage	lgi	031	Creature - Cephalid Wizard	common
Chromeshell Crab	lgi	032	Creature - Crab Beast	rare
Covert Operative	lgi	033	Creature - Human Wizard	common
Crookclaw Elder	lgi	034	Creature - Bird Wizard	uncommon
Dermoplasm	lgi	035	Creature - Shapeshifter	rare
Dreamborn Muse	lgi	036	Creature - Spirit	rare
Echo Tracer	lgi	037	Creature - Human Wizard	common
Fugitive Wizard	lgi	038	Creature - Human Wizard	common
Gempalm Sorcerer	lgi	039	Creature - Human Wizard	uncommon
Glintwing Invoker	lgi	040	Creature - Human Wizard Mutant	common
Keeneye Aven	lgi	041	Creature - Bird Soldier	common
Keeper of the Nine Gales	lgi	042	Creature - Bird Wizard	rare
Master of the Veil	lgi	043	Creature - Human Wizard	uncommon
Merchant of Secrets	lgi	044	Creature - Human Wizard	common
Mistform Seaswift	lgi	045	Creature - Illusion	common
Mistform Sliver	lgi	046	Creature - Illusion Sliver	common
Mistform Ultimus	lgi	047	Legendary Creature - Illusion	rare
Mistform Wakecaster	lgi	048	Creature - Illusion	uncommon
Primoc Escapee	lgi	049	Creature - Bird Beast	uncommon
Riptide Director	lgi	050	Creature - Human Wizard	rare
Riptide Mangler	lgi	051	Creature - Beast	rare
Shifting Sliver	lgi	052	Creature - Sliver	uncommon
