Animate Wall	6th	310	Enchantment - Aura	rare
Archangel	6th	069	Creature - Angel	rare
Ardent Militia	6th	067	Creature - Human Soldier	uncommon
Armageddon	6th	072	Sorcery	rare
Armored Pegasus	6th	054	Creature - Pegasus	common
Castle	6th	061	Enchantment	uncommon
Celestial Dawn	6th	227	Enchantment	rare
Circle of Protection: Black	6th	046	Enchantment	common
Circle of Protection: Blue	6th	045	Enchantment	common
Circle of Protection: Green	6th	048	Enchantment	common
Circle of Protection: Red	6th	047	Enchantment	common
Circle of Protection: White	6th	044	Enchantment	common
Crusade	6th	073	Enchantment	rare
Daraja Griffin	6th	231	Creature - Griffin	uncommon
D'Avenant Archer	6th	056	Creature - Human Soldier Archer	common
Disenchant	6th	050	Instant	common
Divine Transformation	6th	009	Enchantment - Aura	uncommon
Ekundu Griffin	6th	058	Creature - Griffin	common
Enlightened Tutor	6th	228	Instant	uncommon
Ethereal Champion	6th	229	Creature - Avatar	rare
Exile	6th	225	Instant	rare
Healing Salve	6th	307	Instant	common
Heavy Ballista	6th	065	Creature - Human Soldier	uncommon
Hero's Resolve	6th	308	Enchantment - Aura	common
Icatian Town	6th	015	Sorcery	rare
Infantry Veteran	6th	232	Creature - Human Soldier	common
Kismet	6th	064	Enchantment	uncommon
Kjeldoran Royal Guard	6th	019	Creature - Human Soldier	rare
Light of Day	6th	062	Enchantment	uncommon
Longbow Archer	6th	059	Creature - Human Soldier Archer	uncommon
Mesa Falcon	6th	309	Creature - Bird	common
Order of the Sacred Torch	6th	024	Creature - Human Knight	rare
Pacifism	6th	049	Enchantment - Aura	common
Pearl Dragon	6th	305	Creature - Dragon	rare
Regal Unicorn	6th	057	Creature - Unicorn	common
Remedy	6th	051	Instant	common
Reprisal	6th	226	Instant	uncommon
Resistance Fighter	6th	235	Creature - Human Soldier	common
Reverse Damage	6th	029	Instant	rare
Samite Healer	6th	053	Creature - Human Cleric	common
Serenity	6th	233	Enchantment	rare
Serra's Blessing	6th	060	Enchantment	uncommon
Spirit Link	6th	036	Enchantment - Aura	uncommon
Standing Troops	6th	055	Creature - Human Soldier	common
Staunch Defenders	6th	068	Creature - Human Soldier	uncommon
Sunweb	6th	070	Creature - Wall	rare
Tariff	6th	234	Sorcery	rare
Tundra Wolves	6th	039	Creature - Wolf	common
Unyaro Griffin	6th	230	Creature - Griffin	uncommon
Venerable Monk	6th	043	Creature - Human Monk Cleric	common
Wall of Swords	6th	066	Creature - Wall	uncommon
Warmth	6th	063	Enchantment	uncommon
Warrior's Honor	6th	052	Instant	common
Wrath of God	6th	071	Sorcery	rare
Abduction	6th	085	Enchantment - Aura	uncommon
Air Elemental	6th	243	Creature - Elemental	uncommon
Ancestral Memories	6th	091	Sorcery	rare
Boomerang	6th	077	Instant	common
Browse	6th	316	Enchantment	uncommon
Chill	6th	303	Enchantment	uncommon
Counterspell	6th	075	Instant	common
Daring Apprentice	6th	093	Creature - Human Wizard	rare
Deflection	6th	320	Instant	rare
Desertion	6th	242	Instant	rare
Diminishing Returns	6th	236	Sorcery	rare
Dream Cache	6th	238	Sorcery	common
Flash	6th	322	Instant	rare
Flight	6th	079	Enchantment - Aura	common
Fog Elemental	6th	315	Creature - Elemental	common
Forget	6th	090	Sorcery	rare
Gaseous Form	6th	011	Enchantment - Aura	common
Glacial Wall	6th	086	Creature - Wall	uncommon
Harmattan Efreet	6th	239	Creature - Efreet	uncommon
Horned Turtle	6th	083	Creature - Turtle	common
Insight	6th	246	Enchantment	uncommon
Inspiration	6th	074	Instant	common
Juxtapose	6th	018	Sorcery	rare
Library of Lat-Nam	6th	237	Sorcery	rare
Lord of Atlantis	6th	092	Creature - Merfolk	rare
Mana Short	6th	321	Instant	rare
Memory Lapse	6th	021	Instant	common
Merfolk of the Pearl Trident	6th	022	Creature - Merfolk	common
Mystical Tutor	6th	240	Instant	uncommon
Phantasmal Terrain	6th	313	Enchantment - Aura	common
Phantom Warrior	6th	089	Creature - Illusion Warrior	uncommon
Polymorph	6th	304	Sorcery	rare
Power Sink	6th	317	Instant	uncommon
Prodigal Sorcerer	6th	082	Creature - Human Wizard	common
Prosperity	6th	001	Sorcery	uncommon
Psychic Transfer	6th	241	Sorcery	rare
Psychic Venom	6th	312	Enchantment - Aura	common
Recall	6th	028	Sorcery	rare
Relearn	6th	245	Sorcery	uncommon
Remove Soul	6th	076	Instant	common
Sage Owl	6th	080	Creature - Bird	common
Sea Monster	6th	084	Creature - Serpent	common
Segovian Leviathan	6th	088	Creature - Leviathan	uncommon
Sibilant Spirit	6th	033	Creature - Spirit	rare
Soldevi Sage	6th	318	Creature - Human Wizard	uncommon
Spell Blast	6th	247	Instant	common
Storm Crow	6th	203	Creature - Bird	common
Tidal Surge	6th	311	Sorcery	common
Unsummon	6th	078	Instant	common
Vodalian Soldiers	6th	314	Creature - Merfolk Soldier	common
Wall of Air	6th	087	Creature - Wall	uncommon
Wind Drake	6th	081	Creature - Drake	common
Wind Spirit	6th	319	Creature - Elemental Spirit	uncommon
Zur's Weirding	6th	244	Enchantment	rare
Abyssal Hunter	6th	252	Creature - Human Assassin	rare
Abyssal Specter	6th	250	Creature - Specter	uncommon
Agonizing Memories	6th	108	Sorcery	uncommon
Ashen Powder	6th	253	Sorcery	rare
Blight	6th	265	Enchantment - Aura	uncommon
Blighted Shaman	6th	254	Creature - Human Cleric Shaman	uncommon
Blood Pet	6th	266	Creature - Thrull	common
Bog Imp	6th	345	Creature - Imp	common
Bog Rats	6th	004	Creature - Rat	common
Bog Wraith	6th	109	Creature - Wraith	uncommon
Coercion	6th	095	Sorcery	common
Derelor	6th	007	Creature - Thrull	rare
Doomsday	6th	263	Sorcery	rare
Dread of Night	6th	104	Enchantment	uncommon
Drudge Skeletons	6th	099	Creature - Skeleton	common
Dry Spell	6th	251	Sorcery	common
Enfeeblement	6th	255	Enchantment - Aura	common
Evil Eye of Orms-by-Gore	6th	110	Creature - Eye	uncommon
Fallen Angel	6th	348	Creature - Angel	rare
Fatal Blow	6th	342	Instant	common
Fear	6th	094	Enchantment - Aura	common
Feast of the Unicorn	6th	344	Enchantment - Aura	common
Feral Shadow	6th	256	Creature - Nightstalker	common
Forbidden Crypt	6th	257	Enchantment	rare
Gravebane Zombie	6th	258	Creature - Zombie	uncommon
Gravedigger	6th	101	Creature - Zombie	common
Greed	6th	248	Enchantment	rare
Hecatomb	6th	014	Enchantment	rare
Hidden Horror	6th	103	Creature - Horror	uncommon
Howl from Beyond	6th	096	Instant	common
Infernal Contract	6th	112	Sorcery	rare
Kjeldoran Dead	6th	350	Creature - Skeleton	common
Leshrac's Rite	6th	107	Enchantment - Aura	uncommon
Lost Soul	6th	349	Creature - Spirit Minion	common
Mind Warp	6th	106	Sorcery	uncommon
Mischievous Poltergeist	6th	264	Creature - Spirit	uncommon
Necrosavant	6th	259	Creature - Zombie Giant	rare
Nightmare	6th	262	Creature - Nightmare Horse	rare
Painful Memories	6th	098	Sorcery	common
Perish	6th	105	Sorcery	uncommon
Pestilence	6th	025	Enchantment	uncommon
Python	6th	260	Creature - Snake	common
Rag Man	6th	035	Creature - Human Minion	rare
Raise Dead	6th	097	Sorcery	common
Razortooth Rats	6th	100	Creature - Rat	common
Scathe Zombies	6th	346	Creature - Zombie	common
Sengir Autocrat	6th	031	Creature - Human	rare
Strands of Night	6th	102	Enchantment	uncommon
Stromgald Cabal	6th	037	Creature - Human Knight	rare
Stupor	6th	347	Sorcery	uncommon
Syphon Soul	6th	249	Sorcery	common
Terror	6th	343	Instant	common
Vampiric Tutor	6th	261	Instant	rare
Zombie Master	6th	111	Creature - Zombie	rare
&AElig;ther Flash	6th	306	Enchantment	uncommon
Anaba Bodyguard	6th	326	Creature - Minotaur	common
Anaba Shaman	6th	323	Creature - Minotaur Shaman	common
Balduvian Barbarians	6th	327	Creature - Human Barbarian	common
Balduvian Horde	6th	286	Creature - Human Barbarian	rare
Blaze	6th	125	Sorcery	uncommon
Boil	6th	126	Instant	uncommon
Burrowing	6th	330	Enchantment - Aura	uncommon
Conquer	6th	006	Enchantment - Aura	uncommon
Crimson Hellkite	6th	287	Creature - Dragon	rare
Earthquake	6th	133	Sorcery	rare
Fervor	6th	131	Enchantment	rare
Final Fortune	6th	136	Instant	rare
Fire Elemental	6th	283	Creature - Elemental	uncommon
Firebreathing	6th	120	Enchantment - Aura	common
Fit of Rage	6th	341	Sorcery	common
Flame Spirit	6th	124	Creature - Elemental Spirit	common
Flashfires	6th	328	Sorcery	uncommon
Giant Strength	6th	012	Enchantment - Aura	common
Goblin Digging Team	6th	122	Creature - Goblin	common
Goblin Elite Infantry	6th	325	Creature - Goblin Warrior	common
Goblin Hero	6th	280	Creature - Goblin	common
Goblin King	6th	137	Creature - Goblin	rare
Goblin Recruiter	6th	281	Creature - Goblin	uncommon
Goblin Warrens	6th	285	Enchantment	rare
Hammer of Bogardan	6th	284	Sorcery	rare
Hulking Cyclops	6th	130	Creature - Cyclops	uncommon
Illicit Auction	6th	331	Sorcery	rare
Inferno	6th	016	Instant	rare
Jokulhaups	6th	134	Sorcery	rare
Lightning Blast	6th	114	Instant	common
Manabarbs	6th	135	Enchantment	rare
Mountain Goat	6th	324	Creature - Goat	common
Orcish Artillery	6th	023	Creature - Orc Warrior	uncommon
Orcish Oriflamme	6th	128	Enchantment	uncommon
Pillage	6th	204	Sorcery	uncommon
Pyrotechnics	6th	115	Sorcery	common
Raging Goblin	6th	121	Creature - Goblin Berserker	common
