All in Good Time	arc	001	Scheme	common
All Shall Smolder in My Wake	arc	002	Scheme	common
Approach My Molten Realm	arc	003	Scheme	common
Behold the Power of Destruction	arc	004	Scheme	common
Choose Your Champion	arc	005	Scheme	common
Dance, Pathetic Marionette	arc	006	Scheme	common
The Dead Shall Serve	arc	007	Scheme	common
A Display of My Dark Power	arc	008	Scheme	common
Embrace My Diabolical Vision	arc	009	Scheme	common
Every Hope Shall Vanish	arc	010	Scheme	common
Every Last Vestige Shall Rot	arc	011	Scheme	common
Evil Comes to Fruition	arc	012	Scheme	common
The Fate of the Flammable	arc	013	Scheme	common
Feed the Machine	arc	014	Scheme	common
I Bask in Your Silent Awe	arc	015	Ongoing Scheme	common
I Call on the Ancient Magics	arc	016	Scheme	common
I Delight in Your Convulsions	arc	017	Scheme	common
I Know All, I See All	arc	018	Ongoing Scheme	common
Ignite the Cloneforge!	arc	019	Scheme	common
Into the Earthen Maw	arc	020	Scheme	common
Introductions Are in Order	arc	021	Scheme	common
The Iron Guardian Stirs	arc	022	Scheme	common
Know Naught but Fire	arc	023	Scheme	common
Look Skyward and Despair	arc	024	Scheme	common
May Civilization Collapse	arc	025	Scheme	common
Mortal Flesh Is Weak	arc	026	Scheme	common
My Crushing Masterstroke	arc	027	Scheme	common
My Genius Knows No Bounds	arc	028	Scheme	common
My Undead Horde Awakens	arc	029	Ongoing Scheme	common
My Wish Is Your Command	arc	030	Scheme	common
Nature Demands an Offering	arc	031	Scheme	common
Nature Shields Its Own	arc	032	Ongoing Scheme	common
Nothing Can Stop Me Now	arc	033	Ongoing Scheme	common
Only Blood Ends Your Nightmares	arc	034	Scheme	common
The Pieces Are Coming Together	arc	035	Scheme	common
Realms Befitting My Majesty	arc	036	Scheme	common
Roots of All Evil	arc	037	Scheme	common
Rotted Ones, Lay Siege	arc	038	Scheme	common
Surrender Your Thoughts	arc	039	Scheme	common
Tooth, Claw, and Tail	arc	040	Scheme	common
The Very Soil Shall Shake	arc	041	Ongoing Scheme	common
Which of You Burns Brightest?	arc	042	Scheme	common
Your Fate Is Thrice Sealed	arc	043	Scheme	common
Your Puny Minds Cannot Fathom	arc	044	Scheme	common
Your Will Is Not Your Own	arc	045	Scheme	common
