Angelic Page	7th	001	Creature - Angel Spirit	common
Ardent Militia	7th	002	Creature - Human Soldier	uncommon
Blessed Reversal	7th	003	Instant	rare
Breath of Life	7th	004	Sorcery	uncommon
Castle	7th	005	Enchantment	uncommon
Circle of Protection: Black	7th	006	Enchantment	common
Circle of Protection: Blue	7th	007	Enchantment	common
Circle of Protection: Green	7th	008	Enchantment	common
Circle of Protection: Red	7th	009	Enchantment	common
Circle of Protection: White	7th	010	Enchantment	common
Cloudchaser Eagle	7th	011	Creature - Bird	common
Crossbow Infantry	7th	012	Creature - Human Soldier Archer	common
Disenchant	7th	013	Instant	common
Eager Cadet	7th	014	Creature - Human Soldier	common
Elite Archers	7th	015	Creature - Human Soldier Archer	rare
Gerrard's Wisdom	7th	016	Sorcery	uncommon
Glorious Anthem	7th	017	Enchantment	rare
Healing Salve	7th	018	Instant	common
Heavy Ballista	7th	019	Creature - Human Soldier	uncommon
Holy Strength	7th	020	Enchantment - Aura	common
Honor Guard	7th	021	Creature - Human Soldier	common
Intrepid Hero	7th	022	Creature - Human Soldier	rare
Kjeldoran Royal Guard	7th	023	Creature - Human Soldier	rare
Knight Errant	7th	024	Creature - Human Knight	common
Knighthood	7th	025	Enchantment	uncommon
Longbow Archer	7th	026	Creature - Human Soldier Archer	uncommon
Master Healer	7th	027	Creature - Human Cleric	rare
Northern Paladin	7th	028	Creature - Human Knight	rare
Pacifism	7th	029	Enchantment - Aura	common
Pariah	7th	030	Enchantment - Aura	rare
Purify	7th	031	Sorcery	rare
Razorfoot Griffin	7th	032	Creature - Griffin	common
Reprisal	7th	033	Instant	uncommon
Reverse Damage	7th	034	Instant	rare
Rolling Stones	7th	035	Enchantment	rare
Sacred Ground	7th	036	Enchantment	rare
Sacred Nectar	7th	037	Sorcery	common
Samite Healer	7th	038	Creature - Human Cleric	common
Sanctimony	7th	039	Enchantment	uncommon
Seasoned Marshal	7th	040	Creature - Human Soldier	uncommon
Serra Advocate	7th	041	Creature - Angel	uncommon
Serra Angel	7th	042	Creature - Angel	rare
Serra's Embrace	7th	043	Enchantment - Aura	uncommon
Shield Wall	7th	044	Instant	common
Skyshroud Falcon	7th	045	Creature - Bird	common
Southern Paladin	7th	046	Creature - Human Knight	rare
Spirit Link	7th	047	Enchantment - Aura	uncommon
Standing Troops	7th	048	Creature - Human Soldier	common
Starlight	7th	049	Sorcery	uncommon
Staunch Defenders	7th	050	Creature - Human Soldier	uncommon
Sunweb	7th	051	Creature - Wall	rare
Sustainer of the Realm	7th	052	Creature - Angel	uncommon
Venerable Monk	7th	053	Creature - Human Monk Cleric	common
Vengeance	7th	054	Sorcery	uncommon
Wall of Swords	7th	055	Creature - Wall	uncommon
Worship	7th	056	Enchantment	rare
Wrath of God	7th	057	Sorcery	rare
Air Elemental	7th	058	Creature - Elemental	uncommon
Ancestral Memories	7th	059	Sorcery	rare
Arcane Laboratory	7th	060	Enchantment	uncommon
Archivist	7th	061	Creature - Human Wizard	rare
Baleful Stare	7th	062	Sorcery	uncommon
Benthic Behemoth	7th	063	Creature - Serpent	rare
Boomerang	7th	064	Instant	common
Confiscate	7th	065	Enchantment - Aura	uncommon
Coral Merfolk	7th	066	Creature - Merfolk	common
Counterspell	7th	067	Instant	common
Daring Apprentice	7th	068	Creature - Human Wizard	rare
Deflection	7th	069	Instant	rare
Delusions of Mediocrity	7th	070	Enchantment	rare
Equilibrium	7th	071	Enchantment	rare
Evacuation	7th	072	Instant	rare
Fighting Drake	7th	073	Creature - Drake	uncommon
Fleeting Image	7th	074	Creature - Illusion	rare
Flight	7th	075	Enchantment - Aura	common
Force Spike	7th	076	Instant	common
Giant Octopus	7th	077	Creature - Octopus	common
Glacial Wall	7th	078	Creature - Wall	uncommon
Hibernation	7th	079	Instant	uncommon
Horned Turtle	7th	080	Creature - Turtle	common
