Air Elemental	dop	001	Creature - Elemental	uncommon
Boomerang	dop	002	Instant	common
Cancel	dop	003	Instant	common
Cloud Sprite	dop	004	Creature - Faerie	common
Counterbore	dop	005	Instant	rare
Deluge	dop	006	Instant	uncommon
Denizen of the Deep	dop	007	Creature - Serpent	rare
Essence Scatter	dop	008	Instant	common
Evacuation	dop	009	Instant	rare
Mahamoti Djinn	dop	010	Creature - Djinn	rare
Mind Control	dop	011	Enchantment  -  Aura	uncommon
Mind Spring	dop	012	Sorcery	rare
Negate	dop	013	Instant	common
Phantom Warrior	dop	014	Creature - Illusion Warrior	uncommon
Snapping Drake	dop	015	Creature - Drake	common
Thieving Magpie	dop	016	Creature - Bird	uncommon
Unsummon	dop	017	Instant	common
Abyssal Specter	dop	018	Creature - Specter	uncommon
Ascendant Evincar	dop	019	Legendary Creature - Vampire	rare
Consume Spirit	dop	020	Sorcery	uncommon
Crowd of Cinders	dop	021	Creature - Elemental	uncommon
Drudge Skeletons	dop	022	Creature - Skeleton	common
Dusk Imp	dop	023	Creature - Imp	common
Essence Drain	dop	024	Sorcery	common
Eyeblight's Ending	dop	025	Tribal Instant - Elf	common
Megrim	dop	026	Enchantment	uncommon
Mind Rot	dop	027	Sorcery	common
Mind Shatter	dop	028	Sorcery	rare
Moonglove Winnower	dop	029	Creature - Elf Rogue	common
Mortivore	dop	030	Creature - Lhurgoyf	rare
Ravenous Rats	dop	031	Creature - Rat	common
Sengir Vampire	dop	032	Creature - Vampire	rare
Severed Legion	dop	033	Creature - Zombie	common
Terror	dop	034	Instant	common
Underworld Dreams	dop	035	Enchantment	rare
Unholy Strength	dop	036	Enchantment - Aura	common
Act of Treason	dop	037	Sorcery	uncommon
Banefire	dop	038	Sorcery	rare
Blaze	dop	039	Sorcery	uncommon
Bloodmark Mentor	dop	040	Creature - Goblin Warrior	uncommon
Cinder Pyromancer	dop	041	Creature - Elemental Shaman	common
Earth Elemental	dop	042	Creature - Elemental	uncommon
Enrage	dop	043	Instant	uncommon
Furnace of Rath	dop	044	Enchantment	rare
Goblin Piker	dop	045	Creature - Goblin Warrior	common
Goblin Sky Raider	dop	046	Creature - Goblin Warrior	common
Hill Giant	dop	047	Creature - Giant	common
Incinerate	dop	048	Instant	common
Kamahl, Pit Fighter	dop	049	Legendary Creature - Human Barbarian	rare
Lightning Elemental	dop	050	Creature - Elemental	common
Prodigal Pyromancer	dop	051	Creature - Human Wizard	uncommon
Rage Reflection	dop	052	Enchantment	rare
Shivan Dragon	dop	053	Creature - Dragon	rare
Shock	dop	054	Instant	common
Blanchwood Armor	dop	055	Enchantment - Aura	uncommon
Civic Wayfinder	dop	056	Creature - Elf Warrior Druid	common
Drove of Elves	dop	057	Creature - Elf	uncommon
Duskdale Wurm	dop	058	Creature - Wurm	uncommon
Elven Riders	dop	059	Creature - Elf	uncommon
Elvish Champion	dop	060	Creature - Elf	rare
Elvish Eulogist	dop	061	Creature - Elf Shaman	common
Elvish Promenade	dop	062	Tribal Sorcery - Elf	uncommon
Elvish Visionary	dop	063	Creature - Elf Shaman	common
Elvish Warrior	dop	064	Creature - Elf Warrior	common
Gaea's Herald	dop	065	Creature - Elf	rare
Giant Growth	dop	066	Instant	common
Giant Spider	dop	067	Creature - Spider	common
Greenweaver Druid	dop	068	Creature - Elf Druid	uncommon
Howl of the Night Pack	dop	069	Sorcery	uncommon
Immaculate Magistrate	dop	070	Creature - Elf Shaman	rare
Imperious Perfect	dop	071	Creature - Elf Warrior	uncommon
Jagged-Scar Archers	dop	072	Creature - Elf Archer	uncommon
Lys Alana Huntmaster	dop	073	Creature - Elf Warrior	common
Molimo, Maro-Sorcerer	dop	074	Legendary Creature - Elemental	rare
Natural Spring	dop	075	Sorcery	common
Naturalize	dop	076	Instant	common
Nature's Spiral	dop	077	Sorcery	uncommon
Overrun	dop	078	Sorcery	uncommon
Rampant Growth	dop	079	Sorcery	common
River Boa	dop	080	Creature - Snake	uncommon
Roughshod Mentor	dop	081	Creature - Giant Warrior	uncommon
Runeclaw Bear	dop	082	Creature - Bear	common
Spined Wurm	dop	083	Creature - Wurm	common
Talara's Battalion	dop	084	Creature - Elf Warrior	rare
Trained Armodon	dop	085	Creature - Elephant	common
Troll Ascetic	dop	086	Creature - Troll Shaman	rare
Verdant Force	dop	087	Creature - Elemental	rare
Vigor	dop	088	Creature - Elemental Incarnation	rare
Wall of Wood	dop	089	Creature - Wall	common
Coat of Arms	dop	090	Artifact	rare
Demon's Horn	dop	091	Artifact	uncommon
Dragon's Claw	dop	092	Artifact	uncommon
Kraken's Eye	dop	093	Artifact	uncommon
Loxodon Warhammer	dop	094	Artifact - Equipment	rare
The Rack	dop	095	Artifact	uncommon
Wall of Spears	dop	096	Artifact Creature - Wall	common
Wurm's Tooth	dop	097	Artifact	uncommon
Island	dop	098	Basic Land - Island	unknow
Island	dop	099	Basic Land - Island	unknow
Island	dop	100	Basic Land - Island	unknow
Island	dop	101	Basic Land - Island	unknow
Swamp	dop	102	Basic Land - Swamp	unknow
Swamp	dop	103	Basic Land - Swamp	unknow
Swamp	dop	104	Basic Land - Swamp	unknow
Swamp	dop	105	Basic Land - Swamp	unknow
Mountain	dop	106	Basic Land - Mountain	unknow
Mountain	dop	107	Basic Land - Mountain	unknow
Mountain	dop	108	Basic Land - Mountain	unknow
Mountain	dop	109	Basic Land - Mountain	unknow
Forest	dop	110	Basic Land - Forest	unknow
Forest	dop	111	Basic Land - Forest	unknow
Forest	dop	112	Basic Land - Forest	unknow
Forest	dop	113	Basic Land - Forest	unknow
