Artisan of Kozilek	cmd	207	Creature - Eldrazi	uncommon
Afterlife	cmd	118	Instant	uncommon
Akroma's Vengeance	cmd	232	Sorcery	rare
Alliance of Arms	cmd	018	Sorcery	rare
Angelic Arbiter	cmd	220	Creature - Angel	rare
Arbiter of Knollridge	cmd	205	Creature - Giant Wizard	rare
Archangel of Strife	cmd	003	Creature - Angel	rare
Austere Command	cmd	216	Sorcery	rare
Bathe in Light	cmd	236	Instant	uncommon
Celestial Force	cmd	010	Creature - Elemental	rare
Congregate	cmd	196	Instant	common
Crescendo of War	cmd	225	Enchantment	rare
False Prophet	cmd	234	Creature - Human Cleric	rare
Ghostly Prison	cmd	261	Enchantment	uncommon
Hour of Reckoning	cmd	184	Sorcery	rare
J&ouml;tun Grunt	cmd	093	Creature - Giant Soldier	uncommon
Journey to Nowhere	cmd	253	Enchantment	common
Lightkeeper of Emeria	cmd	213	Creature - Angel	uncommon
Martyr's Bond	cmd	065	Enchantment	rare
Monk Realist	cmd	229	Creature - Human Monk Cleric	common
Mother of Runes	cmd	210	Creature - Human Cleric	uncommon
Oblation	cmd	178	Instant	rare
Oblivion Ring	cmd	181	Enchantment	common
Orim's Thunder	cmd	147	Instant	common
Path to Exile	cmd	025	Instant	uncommon
Pollen Lullaby	cmd	026	Instant	uncommon
Prison Term	cmd	027	Enchantment - Aura	uncommon
Return to Dust	cmd	028	Instant	uncommon
Righteous Cause	cmd	029	Enchantment	uncommon
Serra Angel	cmd	030	Creature - Angel	uncommon
Shattered Angel	cmd	031	Creature - Angel	uncommon
Soul Snare	cmd	033	Enchantment	uncommon
Spurnmage Advocate	cmd	032	Creature - Human Nomad	uncommon
Storm Herd	cmd	034	Sorcery	rare
Voice of All	cmd	035	Creature - Angel	rare
Vow of Duty	cmd	036	Enchantment - Aura	uncommon
Wall of Omens	cmd	037	Creature - Wall	uncommon
Windborn Muse	cmd	038	Creature - Spirit	rare
&AElig;thersnipe	cmd	039	Creature - Elemental	common
Brainstorm	cmd	040	Instant	common
Chromeshell Crab	cmd	041	Creature - Crab Beast	rare
Conundrum Sphinx	cmd	042	Creature - Sphinx	rare
Court Hussar	cmd	043	Creature - Vedalken Knight	uncommon
Dreamborn Muse	cmd	044	Creature - Spirit	rare
