Dirtcowl Wurm	pre	001	Creature - Wurm	unknow
Revenant	pre	002	Creature - Spirit	unknow
Monstrous Hound	pre	003	Creature - Hound	unknow
Lightning Dragon	pre	004	Creature - Dragon	unknow
Beast of Burden	pre	005	Artifact Creature - Golem	unknow
False Prophet	pre	006	Creature - Human Cleric	unknow
Overtaker	pre	007	Creature - Merfolk Spellshaper	unknow
Rathi Assassin	pre	008	Creature - Zombie Mercenary Assassin	unknow
Avatar of Hope	pre	009	Creature - Avatar	unknow
Raging Kavu	pre	010	Creature - Kavu	unknow
Questing Phelddagrif	pre	011	Creature - Phelddagrif	unknow
Fungal Shambler	pre	012	Creature - Fungus Beast	unknow
Stone-Tongue Basilisk	pre	013	Creature - Basilisk	unknow
Laquatus's Champion	pre	014	Creature - Nightmare Horror	unknow
Glory	pre	015	Creature - Incarnation	unknow
Silent Specter	pre	016	Creature - Specter	unknow
Feral Throwback	pre	017	Creature - Beast	unknow
Soul Collector	pre	018	Creature - Vampire	unknow
Sword of Kaldra	pre	019	Legendary Artifact - Equipment	unknow
Shield of Kaldra	pre	020	Legendary Artifact - Equipment	unknow
Helm of Kaldra	pre	021	Legendary Artifact - Equipment	unknow
Ryusei, the Falling Star	pre	022	Legendary Creature - Dragon Spirit	unknow
Lu Bu, Master-at-Arms	pre	023	Legendary Creature - Human Soldier Warrior	unknow
Lu Bu, Master-at-Arms	pre	024	Legendary Creature - Human Soldier Warrior	unknow
Rukh Egg	pre	025	Creature - Bird	unknow
Ass Whuppin'	pre	026	Sorcery	unknow
Ink-Eyes, Servant of Oni	pre	027	Legendary Creature - Rat Ninja	unknow
Budoka Pupil	pre	028	Cr&eacute;ature l&eacute;gendaire : esprit	unknow
Kiyomaro, First to Stand	pre	029	Legendary Creature - Spirit	unknow
Ghost-Lit Raider	pre	030	Creature - Spirit	unknow
Force of Nature	pre	031	Creature - Elemental	unknow
Shivan Dragon	pre	032	Creature - Dragon	unknow
Gleancrawler	pre	033	Creature - Insect Horror	unknow
Dimir Guildmage	pre	034	Creature - Human Wizard	unknow
Djinn Illuminatus	pre	035	Creature - Djinn	unknow
Gruul Guildmage	pre	036	Creature - Human Shaman	unknow
Avatar of Discord	pre	037	Creature - Avatar	unknow
Azorius Guildmage	pre	038	Creature - Vedalken Wizard	unknow
Allosaurus Rider	pre	039	Creature - Elf Warrior	unknow
Marit Lage	pre	040	Legendary Creature - Avatar	unknow
Lotus Bloom	pre	041	Artifact	unknow
Sudden Shock	pre	042	Instant	unknow
Oros, the Avenger	pre	043	Legendary Creature - Dragon	unknow
Hedge Troll	pre	044	Creature - Troll Cleric	unknow
Korlash, Heir to Blackblade	pre	045	Legendary Creature - Zombie Warrior	unknow
Storm Entity	pre	046	Creature - Elemental	unknow
Reya Dawnbringer	pre	047	Legendary Creature - Angel	unknow
Treetop Village	pre	048	Land	unknow
Faerie Conclave	pre	049	Land	unknow
Wren's Run Packmaster	pre	050	Creature - Elf Warrior	unknow
Shriekmaw	pre	051	Creature - Elemental	unknow
Door of Destinies	pre	052	Artifact	unknow
Earwig Squad	pre	053	Creature - Goblin Rogue	unknow
Demigod of Revenge	pre	054	Creature - Spirit Avatar	unknow
Vexing Shusher	pre	055	Creature - Goblin Shaman	unknow
Overbeing of Myth	pre	056	Creature - Spirit Avatar	unknow
Figure of Destiny	pre	057	Creature - Kithkin	unknow
Ajani Vengeant	pre	058	Planeswalker - Ajani	unknow
Malfegor	pre	059	Legendary Creature - Demon Dragon	unknow
Obelisk of Alara	pre	060	Artifact	unknow
Dragon Broodmother	pre	061	Creature - Dragon	unknow
Knight of New Alara	pre	062	Creature - Human Knight	unknow
Vampire Nocturnus	pre	063	Creature  -  Vampire	unknow
Ant Queen	pre	064	Creature  -  Insect	unknow
Rampaging Baloths	pre	066	Creature - Beast	unknow
Valakut, the Molten Pinnacle	pre	068	Land	unknow
Comet Storm	pre	069	Instant	unknow
Joraga Warcaller	pre	070	Creature - Elf Warrior	unknow
Emrakul, the Aeons Torn	pre	071	Legendary Creature - Eldrazi	unknow
Lord of Shatterskull Pass	pre	072	Creature - Minotaur Shaman	unknow
Sun Titan	pre	073	Creature - Giant	unknow
Ancient Hellkite	pre	074	Creature - Dragon	unknow
Wurmcoil Engine	pre	075	Artifact Creature - Wurm	unknow
Steel Hellkite	pre	076	Artifact Creature - Dragon	unknow
Glissa, the Traitor	pre	077	Legendary Creature - Zombie Elf	unknow
Hero of Bladehold	pre	078	Creature - Human Knight	unknow
Thopter Assembly	pre	079	Artifact Creature - Thopter	unknow
Sheoldred, Whispering One	pre	080	Legendary Creature - Praetor	unknow
Phyrexian Metamorph	pre	081	Artifact Creature - Shapeshifter	unknow
Bloodlord of Vaasgoth	pre	082	Creature - Vampire Warrior	unknow
Garruk's Horde	pre	083	Creature - Beast	unknow
Mayor of Avabruck	pre	084		unknow
Ludevic's Test Subject	pre	085		unknow
Ravenous Demon	pre	088		unknow
Mondronen Shaman	pre	089		unknow
Moonsilver Spear	pre	092	Artifact - Equipment	unknow
Restoration Angel	pre	093	Creature - Angel	unknow
Stairs to Infinity	pre	094	Plane - Xerex	rare
Xathrid Gorgon	pre	095	Creature - Gorgon	unknow
Staff of Nin	pre	096	Artifact	unknow
Archon of the Triumvirate	pre	097	Creature - Archon	unknow
Carnival Hellsteed	pre	098	Creature - Nightmare Horse	unknow
Corpsejack Menace	pre	099	Creature - Fungus Beast	unknow
Grove of the Guardian	pre	100	Land	unknow
Hypersonic Dragon	pre	101	Creature - Dragon	unknow
Deadbridge Goliath	pre	102	Creature - Insect	unknow
Consuming Aberration	pre	103	Creature - Horror	unknow
Fathom Mage	pre	104	Creature - Human Wizard	unknow
Foundry Champion	pre	105	Creature - Elemental Soldier	unknow
Rubblehulk	pre	106	Creature - Elemental	unknow
Treasury Thrull	pre	107	Creature - Thrull	unknow
Skarrg Goliath	pre	108	Creature - Beast	unknow
