Karn Liberated	nph	001	Planeswalker - Karn	mythic
Apostle's Blessing	nph	002	Instant	common
Auriok Survivors	nph	003	Creature - Human Soldier	uncommon
Blade Splicer	nph	004	Creature - Human Artificer	rare
Cathedral Membrane	nph	005	Artifact Creature - Wall	uncommon
Chancellor of the Annex	nph	006	Creature - Ange	rare
Dispatch	nph	007	Instant	uncommon
Due Respect	nph	008	Instant	uncommon
Elesh Norn, Grand Cenobite	nph	009	Legendary Creature - Praetor	mythic
Exclusion Ritual	nph	010	Enchantment	uncommon
Forced Worship	nph	011	Enchantment - Aura	common
Inquisitor Exarch	nph	012	Creature - Cleric	uncommon
Lost Leonin	nph	013	Creature - Cat Soldier	common
Loxodon Convert	nph	014	Creature - Elephant Soldier	common
Marrow Shards	nph	015	Instant	uncommon
Master Splicer	nph	016	Creature - Human Artificer	uncommon
Norn's Annex	nph	017	Artifact	rare
Phyrexian Unlife	nph	018	Enchantment	rare
Porcelain Legionnaire	nph	019	Artifact Creature - Soldier	common
Puresteel Paladin	nph	020	Creature - Human Knight	rare
Remember the Fallen	nph	021	Sorcery	common
Sensor Splicer	nph	022	Creature - Artificer	common
Shattered Angel	nph	023	Creature - Angel	uncommon
Shriek Raptor	nph	024	Creature - Bird	common
Suture Priest	nph	025	Creature - Cleric	common
War Report	nph	026	Instant	common
Argent Mutation	nph	027	Instant	uncommon
Arm with &AElig;ther	nph	028	Sorcery	uncommon
Blighted Agent	nph	029	Creature - Human Rogue	common
Chained Throatseeker	nph	030	Creature - Horror	common
Chancellor of the Spires	nph	031	Creature - Sphinx	rare
Corrupted Resolve	nph	032	Instant	uncommon
Deceiver Exarch	nph	033	Creature - Cleric	uncommon
Defensive Stance	nph	034	Enchantment - Aura	common
Gitaxian Probe	nph	035	Sorcery	common
Impaler Shrike	nph	036	Creature - Bird	common
Jin-Gitaxias, Core Augur	nph	037	Legendary Creature - Praetor	mythic
Mental Misstep	nph	038	Instant	uncommon
Mindculling	nph	039	Sorcery	uncommon
Numbing Dose	nph	040	Enchantment - Aura	common
Phyrexian Ingester	nph	041	Creature - Beast	rare
Phyrexian Metamorph	nph	042	Artifact Creature - Shapeshifter	rare
Psychic Barrier	nph	043	Instant	common
Psychic Surgery	nph	044	Enchantment	rare
Spined Thopter	nph	045	Artifact Creature - Thopter	common
Spire Monitor	nph	046	Creature - Drake	common
Tezzeret's Gambit	nph	047	Sorcery	uncommon
Vapor Snag	nph	048	Instant	common
Viral Drake	nph	049	Creature - Drake	uncommon
Wing Splicer	nph	050	Creature - Human Artificer	uncommon
Xenograft	nph	051	Enchantment	rare
Blind Zealot	nph	052	Creature - Human Cleric	common
Caress of Phyrexia	nph	053	Sorcery	uncommon
Chancellor of the Dross	nph	054	Creature - Vampire	rare
Dementia Bat	nph	055	Creature - Bat	common
Despise	nph	056	Sorcery	uncommon
Dismember	nph	057	Instant	uncommon
Enslave	nph	058	Enchantment - Aura	uncommon
Entomber Exarch	nph	059	Creature - Cleric	uncommon
Evil Presence	nph	060	Enchantment - Aura	common
Geth's Verdict	nph	061	Instant	common
Glistening Oil	nph	062	Enchantment - Aura	rare
Grim Affliction	nph	063	Instant	common
Ichor Explosion	nph	064	Sorcery	uncommon
Life's Finale	nph	065	Sorcery	rare
Mortis Dogs	nph	066	Creature - Hound	common
Parasitic Implant	nph	067	Enchantment - Aura	common
Phyrexian Obliterator	nph	068	Creature - Horror	mythic
Pith Driller	nph	069	Artifact Creature - Horror	common
Postmortem Lunge	nph	070	Sorcery	uncommon
Praetor's Grasp	nph	071	Sorcery	rare
Reaper of Sheoldred	nph	072	Creature - Horror	uncommon
Sheoldred, Whispering One	nph	073	Legendary Creature - Praetor	mythic
Surgical Extraction	nph	074	Instant	rare
Toxic Nim	nph	075	Creature - Zombie	common
Vault Skirge	nph	076	Artifact Creature - Imp	common
Whispering Specter	nph	077	Creature - Specter	uncommon
Act of Aggression	nph	078	Instant	uncommon
Artillerize	nph	079	Instant	common
Bludgeon Brawl	nph	080	Enchantment	rare
Chancellor of the Forge	nph	081	Creature - Giant	rare
Fallen Ferromancer	nph	082	Creature - Human Shaman	uncommon
Flameborn Viron	nph	083	Creature - Insect	common
Furnace Scamp	nph	084	Creature - Beast	common
Geosurge	nph	085	Sorcery	uncommon
Gut Shot	nph	086	Instant	uncommon
Invader Parasite	nph	087	Creature - Insect	rare
Moltensteel Dragon	nph	088	Artifact Creature - Dragon	rare
Ogre Menial	nph	089	Creature - Ogre	common
Priest of Urabrask	nph	090	Creature - Human Cleric	uncommon
Rage Extractor	nph	091	Artifact	uncommon
Razor Swine	nph	092	Creature - Boar	common
Ruthless Invasion	nph	093	Sorcery	common
Scrapyard Salvo	nph	094	Sorcery	common
Slag Fiend	nph	095	Creature - Construct	rare
Slash Panther	nph	096	Artifact Creature - Cat	common
Tormentor Exarch	nph	097	Creature - Cleric	uncommon
Urabrask the Hidden	nph	098	Legendary Creature - Praetor	mythic
Victorious Destruction	nph	099	Sorcery	common
Volt Charge	nph	100	Instant	common
Vulshok Refugee	nph	101	Creature - Human Warrior	uncommon
Whipflare	nph	102	Sorcery	uncommon
Beast Within	nph	103	Instant	uncommon
Birthing Pod	nph	104	Artifact	rare
Brutalizer Exarch	nph	105	Creature - Cleric	uncommon
Chancellor of the Tangle	nph	106	Creature - Beast	rare
Corrosive Gale	nph	107	Sorcery	uncommon
Death-Hood Cobra	nph	108	Creature - Snake	common
Fresh Meat	nph	109	Instant	rare
Glissa's Scorn	nph	110	Instant	common
Glistener Elf	nph	111	Creature - Elf Warrior	common
Greenhilt Trainee	nph	112	Creature - Elf Warrior	uncommon
Leeching Bite	nph	113	Instant	common
Maul Splicer	nph	114	Creature - Human Artificer	common
Melira, Sylvok Outcast	nph	115	Legendary Creature - Human Scout	rare
Mutagenic Growth	nph	116	Instant	common
Mycosynth Fiend	nph	117	Creature - Horror	uncommon
Noxious Revival	nph	118	Instant	uncommon
Phyrexian Swarmlord	nph	119	Creature - Insect Horror	rare
Rotted Hystrix	nph	120	Creature - Beast	common
Spinebiter	nph	121	Creature - Beast	uncommon
Thundering Tanadon	nph	122	Artifact Creature - Beast	common
Triumph of the Hordes	nph	123	Sorcery	uncommon
Viridian Betrayers	nph	124	Creature - Elf Warrior	common
Viridian Harvest	nph	125	Enchantment - Aura	common
Vital Splicer	nph	126	Creature - Human Artificer	uncommon
Vorinclex, Voice of Hunger	nph	127	Legendary Creature - Praetor	mythic
Jor Kadeen, the Prevailer	nph	128	Legendary Creature - Human Warrior	rare
Alloy Myr	nph	129	Artifact creature - Myr	uncommon
Batterskull	nph	130	Artifact - Equipment	mythic
Blinding Souleater	nph	131	Artifact Creature - Cleric	common
Caged Sun	nph	132	Artifact	rare
Conversion Chamber	nph	133	Artifact	uncommon
Darksteel Relic	nph	134	Artifact	uncommon
Etched Monstrosity	nph	135	Artifact Creature - Golem	mythic
Gremlin Mine	nph	136	Artifact	common
Hex Parasite	nph	137	Artifact Creature - Insect	rare
Hovermyr	nph	138	Artifact Creature - Myr	common
Immolating Souleater	nph	139	Artifact Creature - Hound	common
Insatiable Souleater	nph	140	Artfact Creature - Beast	common
Isolation Cell	nph	141	Artifact	uncommon
Kiln Walker	nph	142	Artifact Creature - Construct	uncommon
Lashwrithe	nph	143	Artifact - Equipment	rare
Mindcrank	nph	144	Artifact	uncommon
Mycosynth Wellspring	nph	145	Artifact	common
Myr Superion	nph	146	Artifact Creature - Myr	rare
Necropouncer	nph	147	Artifact - Equipment	uncommon
Omen Machine	nph	148	Artifact	rare
Pestilent Souleater	nph	149	Artifact Creature - Insect	common
Phyrexian Hulk	nph	150	Artifact Creature - Golem	common
Pristine Talisman	nph	151	Artifact	common
Shrine of Boundless Growth	nph	152	Artifact	uncommon
Shrine of Burning Rage	nph	153	Artifact	uncommon
Shrine of Limitless Power	nph	154	Artifact	uncommon
Shrine of Loyal Legions	nph	155	Artifact	uncommon
Shrine of Piercing Vision	nph	156	Artifact	uncommon
Sickleslicer	nph	157	Artifact - Equipment	uncommon
Soul Conduit	nph	158	Artifact	rare
Spellskite	nph	159	Artifact Creature - Horror	rare
Surge Node	nph	160	Artifact	uncommon
Sword of War and Peace	nph	161	Artifact - Equipment	mythic
Torpor Orb	nph	162	Artifact	rare
Trespassing Souleater	nph	163	Artifact Creature - Construct	common
Unwinding Clock	nph	164	Artifact	rare
Phyrexia's Core	nph	165	Land	uncommon
Plains	nph	166	Basic Land - Plains	unknow
Plains	nph	167	Basic Land - Plains	unknow
Island	nph	168	Basic Land - Island	unknow
Island	nph	169	Basic Land - Island	unknow
Swamp	nph	170	Basic Land - Swamp	unknow
Swamp	nph	171	Basic Land - Swamp	unknow
Mountain	nph	172	Basic Land - Mountain	unknow
Mountain	nph	173	Basic Land - Mountain	unknow
Forest	nph	174	Basic Land - Forest	unknow
Forest	nph	175	Basic Land - Forest	unknow
Beast	nph	176	Creature - Beast	unknow
Goblin	nph	177	Creature - Goblin	unknow
Golem	nph	178	Artifact Creature - Golem	unknow
Myr	nph	179	Artifact Creature - Myr	unknow
