Abolish	pro	001	Instant	uncommon
Aura Fracture	pro	002	Enchantment	common
Avatar of Hope	pro	003	Creature - Avatar	rare
Blessed Wind	pro	004	Sorcery	rare
Celestial Convergence	pro	005	Enchantment	rare
Diving Griffin	pro	006	Creature - Griffin	common
Entangler	pro	007	Enchantment - Aura	uncommon
Excise	pro	008	Instant	common
Flowering Field	pro	009	Enchantment - Aura	uncommon
Glittering Lion	pro	010	Creature - Cat	uncommon
Glittering Lynx	pro	011	Creature - Cat	common
Jeweled Spirit	pro	012	Creature - Spirit	rare
Mageta the Lion	pro	013	Legendary Creature - Human Spellshaper	rare
Mageta's Boon	pro	014	Enchantment - Aura	common
Mercenary Informer	pro	015	Creature - Human Rebel Mercenary	rare
Mine Bearer	pro	016	Creature - Human Soldier	common
Mirror Strike	pro	017	Instant	uncommon
Reveille Squad	pro	018	Creature - Human Rebel	uncommon
Rhystic Circle	pro	019	Enchantment	common
Rhystic Shield	pro	020	Instant	common
Samite Sanctuary	pro	021	Enchantment	rare
Sheltering Prayers	pro	022	Enchantment	rare
Shield Dancer	pro	023	Creature - Human Rebel	uncommon
Soul Charmer	pro	024	Creature - Human Rebel	common
Sword Dancer	pro	025	Creature - Human Rebel	uncommon
Trenching Steed	pro	026	Creature - Horse Rebel	common
Troubled Healer	pro	027	Creature - Human Cleric	common
Alexi, Zephyr Mage	pro	028	Legendary Creature - Human Spellshaper	rare
Alexi's Cloak	pro	029	Enchantment - Aura	common
Avatar of Will	pro	030	Creature - Avatar	rare
Coastal Hornclaw	pro	031	Creature - Bird	common
Denying Wind	pro	032	Sorcery	rare
Excavation	pro	033	Enchantment	uncommon
Foil	pro	034	Instant	uncommon
Gulf Squid	pro	035	Creature - Squid Beast	common
Hazy Homunculus	pro	036	Creature - Homunculus Illusion	common
Heightened Awareness	pro	037	Enchantment	rare
Mana Vapors	pro	038	Sorcery	uncommon
Overburden	pro	039	Enchantment	rare
Psychic Theft	pro	040	Sorcery	rare
Quicksilver Wall	pro	041	Creature - Wall	uncommon
Rethink	pro	042	Instant	common
Rhystic Deluge	pro	043	Enchantment	common
Rhystic Scrying	pro	044	Sorcery	uncommon
Rhystic Study	pro	045	Enchantment	common
Ribbon Snake	pro	046	Creature - Snake	common
Shrouded Serpent	pro	047	Creature - Serpent	rare
Spiketail Drake	pro	048	Creature - Drake	uncommon
Spiketail Hatchling	pro	049	Creature - Drake	common
Stormwatch Eagle	pro	050	Creature - Bird	common
Sunken Field	pro	051	Enchantment - Aura	uncommon
Troublesome Spirit	pro	052	Creature - Spirit	rare
Windscouter	pro	053	Creature - Human Scout	uncommon
Withdraw	pro	054	Instant	common
Agent of Shauku	pro	055	Creature - Human Mercenary	common
Avatar of Woe	pro	056	Creature - Avatar	rare
Bog Elemental	pro	057	Creature - Elemental	rare
Bog Glider	pro	058	Creature - Human Mercenary	common
Chilling Apparition	pro	059	Creature - Spirit	uncommon
Coffin Puppets	pro	060	Creature - Zombie	rare
Death Charmer	pro	061	Creature - Worm Mercenary	common
Despoil	pro	062	Sorcery	common
Endbringer's Revel	pro	063	Enchantment	uncommon
Fen Stalker	pro	064	Creature - Nightstalker	common
Flay	pro	065	Sorcery	common
Greel, Mind Raker	pro	066	Legendary Creature - Horror Spellshaper	rare
Greel's Caress	pro	067	Enchantment - Aura	common
Infernal Genesis	pro	068	Enchantment	rare
Nakaya Shade	pro	069	Creature - Shade	uncommon
Noxious Field	pro	070	Enchantment - Aura	uncommon
Outbreak	pro	071	Sorcery	uncommon
Pit Raptor	pro	072	Creature - Bird Mercenary	uncommon
Plague Fiend	pro	073	Creature - Insect	common
Plague Wind	pro	074	Sorcery	rare
Rebel Informer	pro	075	Creature - Human Mercenary Rebel	rare
Rhystic Syphon	pro	076	Sorcery	uncommon
Rhystic Tutor	pro	077	Sorcery	rare
Soul Strings	pro	078	Sorcery	common
Steal Strength	pro	079	Instant	common
Wall of Vipers	pro	080	Creature - Snake Wall	uncommon
Whipstitched Zombie	pro	081	Creature - Zombie	common
Avatar of Fury	pro	082	Creature - Avatar	rare
Barbed Field	pro	083	Enchantment - Aura	uncommon
Branded Brawlers	pro	084	Creature - Human Soldier	common
Brutal Suppression	pro	085	Enchantment	uncommon
Citadel of Pain	pro	086	Enchantment	uncommon
Devastate	pro	087	Sorcery	common
Fault Riders	pro	088	Creature - Human Soldier	common
Fickle Efreet	pro	089	Creature - Efreet	rare
Flameshot	pro	090	Sorcery	uncommon
Inflame	pro	091	Instant	common
Keldon Arsonist	pro	092	Creature - Human Soldier	uncommon
Keldon Berserker	pro	093	Creature - Human Soldier Berserker	common
Keldon Firebombers	pro	094	Creature - Human Soldier	rare
Latulla, Keldon Overseer	pro	095	Legendary Creature - Human Spellshaper	rare
Latulla's Orders	pro	096	Enchantment - Aura	common
Lesser Gargadon	pro	097	Creature - Beast	uncommon
Panic Attack	pro	098	Sorcery	common
Rhystic Lightning	pro	099	Instant	common
Ridgeline Rager	pro	100	Creature - Beast	common
Scoria Cat	pro	101	Creature - Cat	uncommon
Search for Survivors	pro	102	Sorcery	rare
Searing Wind	pro	103	Instant	rare
Spur Grappler	pro	104	Creature - Beast	common
Task Mage Assembly	pro	105	Enchantment	rare
Veteran Brawlers	pro	106	Creature - Human Soldier	rare
Whip Sergeant	pro	107	Creature - Human Soldier	uncommon
Zerapa Minotaur	pro	108	Creature - Minotaur	common
Avatar of Might	pro	109	Creature - Avatar	rare
Calming Verse	pro	110	Sorcery	common
Darba	pro	111	Creature - Bird Beast	uncommon
Dual Nature	pro	112	Enchantment	rare
Elephant Resurgence	pro	113	Sorcery	rare
Forgotten Harvest	pro	114	Enchantment	rare
Jolrael, Empress of Beasts	pro	115	Legendary Creature - Human Spellshaper	rare
Jolrael's Favor	pro	116	Enchantment - Aura	common
Living Terrain	pro	117	Enchantment - Aura	uncommon
Marsh Boa	pro	118	Creature - Snake	common
Mungha Wurm	pro	119	Creature - Wurm	rare
Pygmy Razorback	pro	120	Creature - Boar	common
Rib Cage Spider	pro	121	Creature - Spider	common
Root Cage	pro	122	Enchantment	uncommon
Silt Crawler	pro	123	Creature - Beast	common
Snag	pro	124	Instant	uncommon
Spitting Spider	pro	125	Creature - Spider	uncommon
Spore Frog	pro	126	Creature - Frog	common
Squirrel Wrangler	pro	127	Creature - Human Druid	rare
Thresher Beast	pro	128	Creature - Beast	common
Thrive	pro	129	Sorcery	common
Verdant Field	pro	130	Enchantment - Aura	uncommon
Vintara Elephant	pro	131	Creature - Elephant	common
Vintara Snapper	pro	132	Creature - Turtle	uncommon
Vitalizing Wind	pro	133	Instant	rare
Wild Might	pro	134	Instant	common
Wing Storm	pro	135	Sorcery	uncommon
Chimeric Idol	pro	136	Artifact	uncommon
Copper-Leaf Angel	pro	137	Artifact Creature - Angel	rare
Hollow Warrior	pro	138	Artifact Creature - Golem Warrior	uncommon
Keldon Battlewagon	pro	139	Artifact Creature - Juggernaut	rare
Well of Discovery	pro	140	Artifact	rare
Well of Life	pro	141	Artifact	uncommon
Rhystic Cave	pro	142	Land	uncommon
Wintermoon Mesa	pro	143	Land	rare
