Bird	mpt	001	Creature - Bird	unknow
Elephant	mpt	002	Creature - Elephant	unknow
Goblin Soldier	mpt	003	Creature - Goblin Soldier	unknow
Saproling	mpt	004	Creature - Saproling	unknow
Spirit	mpt	005	Creature - Spirit	unknow
Bear	mpt	006	Creature - Bear	unknow
Beast	mpt	007	Creature - Beast	unknow
Elephant	mpt	008	Creature - Elephant	unknow
Squirrel	mpt	009	Creature - Squirrel	unknow
Wurm	mpt	010	Creature - Wurm	unknow
Zombie	mpt	011	Creature - Zombie	unknow
Dragon	mpt	012	Creature - Dragon	unknow
Soldier	mpt	013	Creature - Soldier	unknow
Insect	mpt	014	Creature - Insect	unknow
Sliver	mpt	015	Creature - Sliver	unknow
Bear	mpt	016	Creature - Bear	unknow
Goblin	mpt	017	Creature - Goblin	unknow
Demon	mpt	018	Creature - Demon	unknow
Rukh	mpt	019	Creature - Rukh	unknow
Angel	mpt	020	Creature - Angel	unknow
Pentavite	mpt	021	Artifact Creature - Pentavite	unknow
Beast	mpt	022	Creature - Beast	unknow
Myr	mpt	023	Artifact Creature - Myr	unknow
Spirit	mpt	024	Creature - Spirit	unknow
