River Boa	fnm	001	Creature - Snake	unknow
Terror	fnm	002	Instant	unknow
Longbow Archer	fnm	003	Creature - Human Soldier Archer	unknow
Volcanic Geyser	fnm	004	Instant	unknow
Mind Warp	fnm	005	Sorcery	unknow
Shock	fnm	006	Instant	unknow
Giant Growth	fnm	007	Instant	unknow
Prodigal Sorcerer	fnm	008	Creature - Human Wizard	unknow
Stone Rain	fnm	009	Sorcery	unknow
Llanowar Elves	fnm	010	Creature - Elf Druid	unknow
Staunch Defenders	fnm	011	Creature - Human Soldier	unknow
Swords to Plowshares	fnm	012	Instant	unknow
Ophidian	fnm	013	Creature - Snake	unknow
Jackal Pup	fnm	014	Creature - Hound	unknow
Quirion Ranger	fnm	015	Creature - Elf	unknow
Carnophage	fnm	016	Creature - Zombie	unknow
Impulse	fnm	017	Instant	unknow
Fireblast	fnm	018	Instant	unknow
Soltari Priest	fnm	019	Creature - Soltari Cleric	unknow
Albino Troll	fnm	020	Creature - Troll	unknow
Dissipate	fnm	021	Instant	unknow
Black Knight	fnm	022	Creature - Human Knight	unknow
Wall of Blossoms	fnm	023	Creature - Plant Wall	unknow
Fireslinger	fnm	024	Creature - Human Wizard	unknow
Drain Life	fnm	025	Sorcery	unknow
Aura of Silence	fnm	026	Enchantment	unknow
Forbid	fnm	027	Instant	unknow
Spike Feeder	fnm	028	Creature - Spike	unknow
Mogg Fanatic	fnm	029	Creature - Goblin	unknow
White Knight	fnm	030	Creature - Human Knight	unknow
Bottle Gnomes	fnm	031	Artifact Creature - Gnome	unknow
Muscle Sliver	fnm	032	Creature - Sliver	unknow
Crystalline Sliver	fnm	033	Creature - Sliver	unknow
Capsize	fnm	034	Instant	unknow
Priest of Titania	fnm	035	Creature - Elf Druid	unknow
Goblin Bombardment	fnm	036	Enchantment	unknow
Scragnoth	fnm	037	Creature - Beast	unknow
Disenchant	fnm	038	Instant	unknow
Smother	fnm	039	Instant	unknow
Whipcorder	fnm	040	Creature - Human Soldier Rebel	unknow
Sparksmith	fnm	041	Creature - Goblin	unknow
Krosan Tusker	fnm	042	Creature - Boar Beast	unknow
