Angel of Glory's Rise	avr	001	Creature - Angel	rare
Angel of Jubilation	avr	002	Creature - Angel	rare
Angel's Mercy	avr	003	Instant	common
Angelic Wall	avr	004	Creature - Wall	common
Archangel	avr	005	Creature - Angel	uncommon
Avacyn, Angel of Hope	avr	006	Legendary Creature - Angel	mythic
Banishing Stroke	avr	007	Instant	uncommon
Builder's Blessing	avr	008	Enchantment	uncommon
Call to Serve	avr	028	Enchantment - Aura	common
Cathars' Crusade	avr	010	Enchantment	rare
Cathedral Sanctifier	avr	037	Creature - Human Cleric	common
Cloudshift	avr	012	Instant	common
Commander's Authority	avr	013	Enchantment - Aura	uncommon
Cursebreak	avr	033	Instant	common
Defang	avr	017	Enchantment - Aura	common
Defy Death	avr	016	Sorcery	uncommon
Devout Chaplain	avr	015	Creature - Human Cleric	uncommon
Divine Deflection	avr	022	Instant	rare
Emancipation Angel	avr	019	Creature - Angel	uncommon
Entreat the Angels	avr	020	Sorcery	mythic
Farbog Explorer	avr	021	Creature - Human Scout	common
Goldnight Commander	avr	009	Creature - Human Cleric Soldier	uncommon
Goldnight Redeemer	avr	025	Creature - Angel	uncommon
Herald of War	avr	024	Creature - Angel	rare
Holy Justiciar	avr	034	Creature � Human Cleric	uncommon
Leap of Faith	avr	023	Instant	common
Midnight Duelist	avr	018	Creature � Human Soldier	common
Midvast Protector	avr	030	Creature � Human Wizard	common
Moonlight Geist	avr	029	Creature - Spirit	common
Moorland Inquisitor	avr	027	Creature � Human Soldier	common
Nearheath Pilgrim	avr	014	Creature � Human Cleric	uncommon
Restoration Angel	avr	026	Creature - Angel	rare
Riders of Gavony	avr	031	Creature - Human Knight	rare
Righteous Blow	avr	032	Instant	common
Seraph of Dawn	avr	035	Creature � Angel	common
Silverblade Paladin	avr	040	Creature - Human Knight	rare
Spectral Gateguards	avr	011	Creature - Spirit Soldier	common
Terminus	avr	039	Sorcery	rare
Thraben Valiant	avr	038	Creature - Human Soldier	common
Voice of the Provinces	avr	036	Creature - Angel	common
Zealous Strike	avr	041	Instant	common
Alchemist's Apprentice	avr	045	Creature - Human Wizard	common
Amass the Components	avr	054	Sorcery	common
Arcane Melee	avr	044	Enchantment	rare
Captain of the Mists	avr	042	Creature - Human Wizard	rare
Crippling Chill	avr	049	Instant	common
Deadeye Navigator	avr	048	Creature - Spirit	rare
Devastation Tide	avr	067	Sorcery	rare
Dreadwaters	avr	046	Sorcery	common
Elgaud Shieldmate	avr	096	Creature - Human Soldier	common
Favorable Winds	avr	052	Enchantment	uncommon
Fettergeist	avr	047	Creature - Spirit	uncommon
Fleeting Distraction	avr	053	Instant	common
Galvanic Alchemist	avr	043	Creature - Human Wizard	common
Geist Snatch	avr	055	Instant	common
Ghostform	avr	058	Sorcery	common
Ghostly Flicker	avr	057	Instant	common
Ghostly Touch	avr	059	Enchantment - Aura	uncommon
Gryff Vanguard	avr	060	Creature - Human Knight	common
Havengul Skaab	avr	062	Creature - Zombie Horror	common
Infinite Reflection	avr	061	Enchantment - Aura	rare
Into the Void	avr	075	Sorcery	uncommon
Latch Seeker	avr	065	Creature - Spirit	uncommon
Lone Revenant	avr	064	Creature - Spirit	rare
Lunar Mystic	avr	063	Creature - Human Wizard	rare
Mass Appeal	avr	066	Sorcery	uncommon
Mist Raven	avr	051	Creature - Bird	common
Misthollow Griffin	avr	068	Creature - Griffin	mythic
Nephalia Smuggler	avr	069	Creature - Human Rogue	uncommon
Outwit	avr	070	Instant	common
Peel from Reality	avr	072	Instant	common
Rotcrown Ghoul	avr	071	Creature - Zombie	common
Scrapskin Drake	avr	073	Creature - Zombie Drake	common
Second Guess	avr	074	Instant	uncommon
Spectral Prison	avr	076	Enchantment - Aura	common
Spirit Away	avr	056	Enchantment - Aura	rare
Stern Mentor	avr	077	Creature - Human Wizard	uncommon
Stolen Goods	avr	078	Sorcery	rare
Tamiyo, the Moon Sage	avr	079	Planeswalker - Tamiyo	mythic
Tandem Lookout	avr	080	Creature - Human Scout	uncommon
Temporal Mastery	avr	081	Sorcery	mythic
Vanishment	avr	050	Instant	uncommon
Wingcrafter	avr	083	Creature - Human Wizard	common
Appetite for Brains	avr	084	Sorcery	uncommon
Barter in Blood	avr	086	Sorcery	uncommon
Blood Artist	avr	085	Creature - Vampire	uncommon
Bloodflow Connoisseur	avr	090	Creature - Vampire	common
Bone Splinters	avr	091	Sorcery	common
Butcher Ghoul	avr	088	Creature - Zombie	common
Corpse Traders	avr	100	Creature - Human Rogue	uncommon
Crypt Creeper	avr	089	Creature - Zombie	common
Dark Impostor	avr	092	Creature - Vampire Assassin	rare
Death Wind	avr	124	Instant	common
Demonic Rising	avr	098	Enchantment	rare
Demonic Taskmaster	avr	095	Creature - Demon	uncommon
Demonlord of Ashmouth	avr	082	Creature - Demon	rare
Descent into Madness	avr	097	Enchantment	mythic
Dread Slaver	avr	103	Creature - Zombie Horror	rare
